frame_index,time_s,R_skin_raw,R_normalized,G_skin_raw,G_normalized,B_skin_raw,B_normalized,frame_luminance,face_detected,skin_pixel_count,BVP_detrended,BVP_butterworth,BVP_cheby1,BVP_cheby2,BVP_elliptic,gt_bpm,bisenet_conf,vote_mean,highconf_pct,roi_coverage,green_cv,hair_rej_frac,clust_agree,quality_score,BVP_ham_tight,BVP_ham_adapt,BVP_el_tight,f_p1_adapt,f_p2_adapt,N_ham_mid
318,10.5672418798766,154.106704711914,1.00022281627071,120.939529418945,0.99874454159922,108.95378112793,1.00108154357958,128.039505004883,1,68693,0.00305930017148304,0.000647932991579882,0.00118923369378545,0.000309402021185002,0.00120315266932278,99,0.918848514556885,0.770738406145216,0.387695980667608,0.892499382852391,0.367186218500137,0.0700170202814193,0.317950882913834,0.666247263206004,-0.00014437567272675,0.000139881877695777,0.000176465796356128,0.817596055136158,3.22842153564043,61
319,10.6005770277627,154.070236206055,0.999986119030934,120.968872070312,0.99898685949999,108.960906982422,1.00114701685954,127.738800048828,1,69013,0.00216157379900395,-0.000232587938675915,0.00018147064972285,-2.27895950567138e-05,0.000214579258716489,99,0.916053414344788,0.768613642840238,0.380754350629592,0.896657008847948,0.370659410953522,0.0693154208946691,0.318664599423297,0.665378534695757,-0.000765525554082186,-0.00046404949707185,-0.000604866646890665,0.817596055136158,3.22842153564043,61
320,10.6339121756487,154.171936035156,1.00064619731675,120.966644287109,0.998968461989064,108.861404418945,1.00023277433575,127.420974731445,1,68582,0.000952697310865225,-0.000681500877395905,-0.000378525524147067,-0.000217781488711494,-0.000370808928229942,99,0.896612703800201,0.769949355029988,0.385859263363565,0.889693195822793,0.368549972772598,0.0677823182201466,0.294187979353183,0.656135471911461,-0.00107868432093395,-0.000774122391609133,-0.00108452563625577,0.817596055136158,3.22842153564043,61
321,10.6672473235347,153.973083496094,0.999355553622718,120.980712890625,0.999084643530671,109.046211242676,1.00193080352252,128.717651367188,1,68279,0.00287786006789092,-0.00052076095834606,-0.000273805417513327,-0.000254880297722463,-0.000330611435725514,99,0.958768665790558,0.760204455249784,0.377495276732231,0.885762470000649,0.36605030298233,0.072193033664137,0.415383939425006,0.693258959996336,-0.000988889948331741,-0.000694182552164985,-0.00111096564945142,0.817596055136158,3.22842153564043,61
322,10.7005824714208,154.002532958984,0.999546694071573,120.94075012207,0.998754622427125,109.05672454834,1.00202740114541,128.683853149414,1,67909,0.00437697058663022,0.000183122881902937,0.000441935473766734,-0.000159368825101768,0.000313118156946066,99,0.957477688789368,0.758672144585646,0.372542667393129,0.884093631203458,0.365070939064026,0.0707181169608915,0.395352604220354,0.688859473244799,-0.000524029855102998,-0.000250310118576178,-0.000687723174886923,0.817596055136158,3.22842153564043,61
323,10.7339176193068,153.849960327148,0.998556428088103,120.982765197754,0.999101591922586,109.167236328125,1.00304279778375,128.429946899414,1,68329,0.00438946848653177,0.00115750026732773,0.00147458416102074,6.85844794512679e-06,0.00130327632150579,99,0.952829658985138,0.760194548922615,0.365891495558255,0.889561526844764,0.368255645036697,0.0704707597771182,0.394224999634123,0.687816002893293,0.000168970550142443,0.000412777992780191,2.40242146469362e-05,0.817596055136158,3.22842153564043,61
324,10.7672527671929,153.814849853516,0.998328545097008,120.971664428711,0.999009919393824,109.213500976562,1.00346788340438,128.063171386719,1,68703,0.00537267145099179,0.0020405602767986,0.00241462952741507,0.000163118382910227,0.0022478475860371,99,0.950729250907898,0.757768947498654,0.360930381497169,0.894430557725355,0.371108055114746,0.0673332291829402,0.393752820109748,0.687213349579384,0.000866687043401246,0.00107414469234981,0.000759395309951033,0.817596055136158,3.22842153564043,61
325,10.8005879150789,153.952606201172,0.999222646637038,120.901084899902,0.99842705852538,109.146324157715,1.00285065403603,128.027587890625,1,67818,0.00690371625752501,0.00251875728409337,0.00289725915700702,0.000232417635545151,0.00276915853221904,99,0.939903318881989,0.757075309406549,0.35707334336017,0.885398715337615,0.370212614536285,0.0738158650582276,0.364593470759975,0.677499047344486,0.0013378519273554,0.00150519534770555,0.00124120498597886,0.817596055136158,3.22842153564043,61
326,10.833923062965,153.938629150391,0.999131929201209,120.968505859375,0.998983835251619,109.092849731445,1.00235932403685,127.556365966797,1,68317,0.00392717753322341,0.00242766932243658,0.00273012421068329,0.000162376563464372,0.00264056891859314,99,0.93586003780365,0.756961420046743,0.35055696239589,0.891913415844169,0.372966647148132,0.070042822079482,0.363760118272172,0.676902465581978,0.00141617760084124,0.00154243919708604,0.00127737506512005,0.817596055136158,3.22842153564043,61
327,10.867258210851,153.858184814453,0.99860980876268,121.007049560547,0.999302137392725,109.134727478027,1.00274410223139,127.426223754883,1,68219,0.00316760761395823,0.00178627234531136,0.00194435025393495,-5.87072197643153e-05,0.00186172806586506,99,0.934633374214172,0.756211612600595,0.347835646960524,0.890633975664526,0.375010073184967,0.0729019792156248,0.362435685073073,0.675723486413777,0.00105351151493879,0.00114053961233382,0.000828570150678146,0.817596055136158,3.22842153564043,61
328,10.9005933587371,154.054702758789,0.999885299871901,121.006828308105,0.999300310242667,108.938484191895,1.00094099333727,127.661033630371,1,67484,0.000636565405705614,0.000769049169515467,0.000762198868636005,-0.000399245407896965,0.000644639371233851,99,0.925023853778839,0.75652500345761,0.350853535652896,0.888251243846579,0.371930211782455,0.0672203648616632,0.342184814178176,0.670242668594001,0.000335879320243715,0.000388122382989664,2.13047911160112e-05,0.817596055136158,3.22842153564043,61
329,10.9339285066231,154.030548095703,0.99972852508924,120.898208618164,0.998403305574629,109.071273803711,1.00216108160032,127.918899536133,1,66783,0.00605236105618762,-0.000358075997951554,-0.000492771458201025,-0.000787771866711926,-0.00066816558073398,99,0.924052298069,0.755222137370289,0.347738196846503,0.879024403085266,0.372641682624817,0.0789612235764867,0.343156192444185,0.668054944707907,-0.0005425634194192,-0.00051852727304462,-0.000897262089129099,0.817596055136158,3.22842153564043,61
330,10.9672636545092,153.942367553711,0.999156193144198,121.014610290527,0.999364575520563,109.042999267578,1.00190129147663,127.849319458008,1,67112,0.00173959354143233,-0.00131250203217395,-0.00150319127294295,-0.00113318241439397,-0.00172729407980257,99,0.923795402050018,0.754693646441769,0.346838121349386,0.883354831916182,0.372804582118988,0.0743280595993366,0.343530218142806,0.668701133893526,-0.00133874174518053,-0.00133503525253927,-0.00164432901496568,0.817596055136158,3.22842153564043,61
331,11.0005988023952,153.920761108398,0.99901595745737,121.130493164062,1.00032156111464,108.948738098145,1.00103520756454,129.272827148438,1,66714,-0.00341087269412171,-0.00186663766014109,-0.00204759633171117,-0.00134311642875609,-0.00228401513051291,99,0.962539732456207,0.752265891217236,0.349252031057949,0.878116197646563,0.367527067661285,0.0734198541606339,0.253245195910903,0.659989973873978,-0.0018333619736692,-0.00184178042416998,-0.00199374761280228,0.817596055136158,3.22842153564043,61
332,11.0339339502813,153.993911743164,0.999490738447944,121.076034545898,0.999871830179717,108.930053710938,1.00086353297929,129.231491088867,1,67007,-0.00179822535711877,-0.00190651241741618,-0.00205076325104449,-0.0013485883622852,-0.00225782882264458,99,0.963062405586243,0.753478492296825,0.351978151536407,0.881972780161634,0.367559492588043,0.0694842972595888,0.252734788902652,0.660890770074922,-0.00189392472564137,-0.00190703821366153,-0.0018463338689166,0.817596055136158,3.22842153564043,61
333,11.0672690981673,153.92805480957,0.999063296905325,121.039421081543,0.999569468347736,109.032501220703,1.00180483405348,129.76318359375,1,66145,0.000779258134862959,-0.00146128999754492,-0.00158766625099022,-0.00112098147110526,-0.00174079749351562,99,0.963680148124695,0.754609821856023,0.354010129261471,0.870626793376681,0.366787254810333,0.0809619080211651,0.253019880565424,0.659492072232077,-0.00150898512980129,-0.0015211458692608,-0.00125438112298962,0.817596055136158,3.22842153564043,61
334,11.1006042460533,153.964813232422,0.999301875838636,121.040435791016,0.999577848035932,108.994773864746,1.00145819018903,129.594711303711,1,66815,0.000261872755215276,-0.00068918518134624,-0.000846405374437405,-0.00067980653286081,-0.000949233924869568,99,0.9625324010849,0.755543914789593,0.354845468831849,0.879445599810461,0.366566896438599,0.0724984863242688,0.252293646636234,0.660600854744507,-0.000784944487626773,-0.000792969014214446,-0.000392618774406474,0.817596055136158,3.22842153564043,61
335,11.1339393939394,153.962478637695,0.99928672325383,121.013038635254,0.999351596454635,109.024482727051,1.00173115908856,129.646865844727,1,66532,0.00158317594828461,0.000177006445599286,-6.49675714237699e-05,-8.94687595141903e-05,-0.000143115881676125,99,0.961806237697601,0.755881881400429,0.355468045451813,0.875720641272014,0.366199433803558,0.0772895990733672,0.251984007695545,0.659658401391856,9.08579636263674e-05,8.74341361077433e-05,0.000507061500484981,0.817596055136158,3.22842153564043,61
336,11.1672745418254,153.914291381836,0.998973965980523,121.089294433594,0.999981333172837,108.996437072754,1.00147347196101,129.586807250977,1,66488,-0.00136321645375759,0.000902164762628375,0.000538251751874775,0.000552220389148447,0.000454194464178682,99,0.96044260263443,0.756908514819717,0.357944290699074,0.87514149577487,0.366047561168671,0.0789480611788243,0.250947539405607,0.65905017171506,0.000906771872641366,0.000905809441207716,0.00123092243288494,0.817596055136158,3.22842153564043,61
337,11.2006096897115,154.160720825195,1.00057340548778,120.969223022461,0.998989757738013,108.870056152344,1.00031226759,129.312881469727,1,66313,0.00108016181835613,0.0013123288731765,0.000820936649711609,0.00113686795783138,0.000716214988734136,99,0.958939611911774,0.7610724895571,0.36786150528554,0.871358553539282,0.365165710449219,0.0800756868980198,0.238686230452551,0.656874537076191,0.00148452832960489,0.00148174234594829,0.00164269464789095,0.817596055136158,3.22842153564043,61
338,11.2339448375975,154.051605224609,0.999865195461996,121.002555847168,0.999265027344999,108.945823669434,1.00100842941363,129.344345092773,1,67038,0.000937035167811073,0.00133302630584724,0.000746447982663628,0.00156498999614437,0.000630868335964956,99,0.95751565694809,0.759062024523405,0.367672066589099,0.880885116224065,0.364897489547729,0.0702600423110784,0.239535785673797,0.65785686950669,0.00172106897385303,0.00171064444483089,0.00170840362758993,0.817596055136158,3.22842153564043,61
339,11.2672799854836,153.981536865234,0.999410419844825,121.057830810547,0.999721499833581,108.960639953613,1.00114456336404,129.379821777344,1,66774,-0.000741219804766824,0.000997453054318736,0.000380275881407491,0.00176758646041886,0.000283119943443315,99,0.956834971904755,0.758019588462575,0.368167250726331,0.877416133398158,0.365056931972504,0.0744648699788445,0.23889537844071,0.656677357160231,0.00160463710880304,0.00157993213611227,0.00148499506941879,0.817596055136158,3.22842153564043,61
340,11.3006151333696,154.069946289062,0.999984237337396,121.013374328613,0.999354368682309,108.916648864746,1.00074036750511,129.490417480469,1,66774,0.00020339808020986,0.000425582550060788,-0.000144165821561865,0.00171809325236021,-0.000192333761528107,99,0.947686553001404,0.763775321732011,0.379099649564202,0.875736075227216,0.36460942029953,0.0721976681661399,0.232740288136101,0.654673133317391,0.00120437544608509,0.00115860247063296,0.00108217309390551,0.817596055136158,3.22842153564043,61
341,11.3339502812557,154.108596801758,1.00023509679695,121.050132751465,0.999657927612604,108.841285705566,1.00004792097467,130.064697265625,1,65563,-0.00201554858503938,-0.000220325822044825,-0.000678662518635861,0.00143486910892755,-0.000665909779977466,99,0.95586371421814,0.764394551805134,0.382151518386895,0.859853899723275,0.36513939499855,0.0844863539193957,0.323642908347696,0.673055603957998,0.000640706854824619,0.00056754319082654,0.000616336202908228,0.817596055136158,3.22842153564043,61
342,11.3672854291417,153.985092163086,0.99943349534979,121.123184204102,1.00026120215756,108.891708374023,1.00051121102525,130.255111694336,1,66207,-0.00383588507531063,-0.000791357747662356,-0.00111292287368025,0.000976173721070868,-0.00105359821932494,99,0.958297550678253,0.762346378278228,0.380986904707961,0.868299912129995,0.3636554479599,0.0703222337342129,0.325886990801577,0.67596950408805,4.81589889788215e-05,-5.76165393939308e-05,0.000176421313980671,0.817596055136158,3.22842153564043,61
343,11.4006205770278,153.967514038086,0.999319405299489,121.135475158691,1.00036270349353,108.897003173828,1.00055986033606,130.057327270508,1,66816,-0.00417840845154843,-0.00119883138439713,-0.00140587843420279,0.000425199902311429,-0.00133153729571776,99,0.964353919029236,0.765949273627075,0.387946000957854,0.874291770801984,0.363565623760223,0.0725043507844497,0.306678041187739,0.67401324659476,-0.000457898675207704,-0.000599785167993112,-0.000189858482817061,0.817596055136158,3.22842153564043,61
344,11.4339557249138,153.930084228516,0.99907646876009,121.154937744141,1.00052342969344,108.915008544922,1.00072529603274,130.02848815918,1,67336,-0.00459939011918803,-0.00143196563742218,-0.00158217638902529,-0.00012756885456565,-0.00152001472336468,99,0.962422788143158,0.765855807690785,0.38918260662944,0.881096005129346,0.363409817218781,0.0679114926134802,0.306255197813948,0.674162059318579,-0.00080273648942737,-0.000981870784642641,-0.000469583507443107,0.817596055136158,3.22842153564043,61
345,11.4672908727999,153.920715332031,0.999015660347864,121.128196716309,1.00030259655714,108.951118469238,1.00105707872444,130.24543762207,1,66710,-0.00321721391870572,-0.00153773548587783,-0.00169648763177892,-0.000601496700282341,-0.00164929138110044,99,0.958834052085876,0.76730125418478,0.391335631839304,0.873544855762306,0.363501608371735,0.0807678709390182,0.293764053365313,0.668998715181245,-0.000959390968175147,-0.0011740142276915,-0.000666905977190656,0.817596055136158,3.22842153564043,61
346,11.5006260206859,153.803237915039,0.998253178318988,121.174987792969,1.00068900729178,109.02180480957,1.00170655403367,130.086807250977,1,67511,-0.0038830474796287,-0.00157502092212252,-0.00178548452418308,-0.000940285930642101,-0.00172757523480406,99,0.957475006580353,0.766299812870001,0.394824547110841,0.884033679468881,0.363986134529114,0.0702921418937499,0.292085734176653,0.669799118351419,-0.000943445882491614,-0.0011885418383197,-0.000786702733473711,0.817596055136158,3.22842153564043,61
347,11.5339611685719,153.73974609375,0.997841087434178,121.245391845703,1.00127041904121,109.014854431152,1.00164269305075,129.783325195312,1,67390,-0.00635757545817067,-0.00157108516036079,-0.00183548457928306,-0.00111872750623909,-0.00172814303468041,99,0.955135107040405,0.763031112430133,0.393648909333729,0.882449225450784,0.364999264478683,0.0734741445912502,0.292995993470841,0.668233334805696,-0.000800172585515752,-0.0010674491297521,-0.000827690525355865,0.817596055136158,3.22842153564043,61
348,11.567296316458,153.885772705078,0.998788866758291,121.137802124023,1.00038192007172,108.976432800293,1.001289670098,130.223541259766,1,67473,-0.00319704583853703,-0.00150687719904766,-0.00178614525991618,-0.00114180989433901,-0.00160263181917479,99,0.942786037921906,0.767096962241687,0.395298860284855,0.880733585693774,0.364989459514618,0.072914763085759,0.277207179167964,0.662890975668685,-0.000588999241040318,-0.000867266768151674,-0.000787966683448433,0.817596055136158,3.22842153564043,61
349,11.600631464344,153.868225097656,0.998674974780994,121.212387084961,1.00099785865673,108.919425964355,1.00076588385833,129.956161499023,1,67590,-0.00646224139267543,-0.00133891121585425,-0.00156993213025652,-0.0010406626617466,-0.00131689355917435,99,0.941254377365112,0.767278196971939,0.399496967006954,0.88226080146195,0.364845931529999,0.0745072444850542,0.276993638112147,0.662246802240486,-0.000369038421100311,-0.00064502973269043,-0.00067615185632885,0.817596055136158,3.22842153564043,61
350,11.6339666122301,153.878509521484,0.99874172538334,121.169425964355,1.00064307651964,108.95206451416,1.0010657711085,130.083602905273,1,67837,-0.00457464358399057,-0.00104221573443586,-0.00116484669883723,-0.000858459738623409,-0.000881371584173629,99,0.929500699043274,0.770887077356998,0.40445479605525,0.888256013408231,0.364140510559082,0.0675518194078904,0.268260683697687,0.659396435866493,-0.000187600905099423,-0.00044702656648112,-0.000518371836197545,0.817596055136158,3.22842153564043,61
351,11.6673017601161,153.951538085938,0.999215714081898,121.182838439941,1.00075383961625,108.86563873291,1.00027167976442,130.964294433594,1,66901,-0.00614464562281586,-0.000645282039798109,-0.000627534849767763,-0.000642853577111809,-0.000367256513165758,99,0.95839911699295,0.775035749341066,0.411608197186888,0.876000052375902,0.36030513048172,0.0691623783897029,0.214869732888896,0.656514895151877,-7.25122365801596e-05,-0.000301267734004978,-0.000355921729703974,0.817596055136158,3.22842153564043,61
352,11.7006369080022,153.899291992188,0.99887661309906,121.137069702148,1.00037587157498,108.963645935059,1.0011721827134,131.158233642578,1,67236,-0.0033138326010595,-0.000231702879767874,-8.2670134157018e-05,-0.0004321670450639,0.000116863096483413,99,0.96409285068512,0.77706387451167,0.411342138140282,0.879971730338843,0.357884377241135,0.0656222597405997,0.204042477244333,0.656744921463985,-2.85403074796031e-05,-0.00021381777611057,-0.000231689059687123,0.817596055136158,3.22842153564043,61
353,11.7339720558882,153.919799804688,0.999009718157744,121.136825561523,1.0003738554094,108.943389892578,1.00098606755463,131.1435546875,1,66956,-0.00356213952671958,9.69387630418142e-05,0.00033116105788773,-0.000252224527751556,0.000467421006254178,99,0.962698817253113,0.777794372423681,0.415705836668857,0.876307144633345,0.357415497303009,0.0734095043647833,0.203656132385447,0.655219284576739,-3.84067832557623e-05,-0.000169608692095168,-0.000171265917476373,0.817596055136158,3.22842153564043,61
354,11.7673072037743,153.892684936523,0.998833730293695,121.13794708252,1.00038311717003,108.969367980957,1.00122475761701,131.058731079102,1,67701,-0.00325737606003063,0.00027712036380386,0.000532251342611296,-0.000112107647205237,0.000637959089763411,99,0.956067025661469,0.778521242916156,0.417822484158284,0.881511959479694,0.355298936367035,0.0658064348120467,0.196673608957032,0.653526697220077,-6.86927407868664e-05,-0.000138048916341472,-0.000168537205169514,0.817596055136158,3.22842153564043,61
355,11.8006423516603,153.940383911133,0.999143318398938,121.139053344727,1.00039225292032,108.920585632324,1.00077653903879,130.805877685547,1,67742,-0.00392137111060986,0.000324111809694378,0.00054352429711811,-8.20504964896327e-06,0.000664300526464858,99,0.953620672225952,0.778084497062384,0.420654837471583,0.882045806695225,0.354668617248535,0.0670433978724235,0.196539812819226,0.652603086373222,-8.01621617965608e-05,-8.30973283473064e-05,-0.000184744712206185,0.817596055136158,3.22842153564043,61
356,11.8339774995464,153.916000366211,0.998985058068747,121.139945983887,1.00039962452573,108.944053649902,1.00099216624345,131.333923339844,1,67282,-0.00364143430051656,0.000330037043066298,0.000487233903568941,7.17960873694509e-05,0.000652853171501081,99,0.947342753410339,0.779881691982997,0.421241936922208,0.878251902517981,0.353071928024292,0.0691955253299221,0.194063791207158,0.650553500937828,-4.05092540960829e-05,2.41693218561129e-05,-0.000163898316554349,0.817596055136158,3.22842153564043,61
357,11.8673126474324,153.929412841797,0.999072111154003,121.153945922852,1.00051523902077,108.916641235352,1.00074029740524,131.326202392578,1,67152,-0.00446617667015947,0.000416403458493802,0.000524641610192336,0.000141970544640756,0.000729419776579531,99,0.945094168186188,0.778537248828528,0.421417083631165,0.876554973958673,0.352173149585724,0.0735944862875119,0.193545985227543,0.648915071051759,6.39574145133569e-05,0.000193980503241836,-5.85190155047112e-05,0.817596055136158,3.22842153564043,61
358,11.9006477953185,153.804290771484,0.998260011837626,121.177703857422,1.00071143713387,109.017997741699,1.0016715741978,131.356414794922,1,67236,-0.00395234854586801,0.000665134461549833,0.000769682319904897,0.000213673148065513,0.000975201511308363,99,0.943025290966034,0.777282011620759,0.421723481468261,0.877651450873918,0.3510402739048,0.0728112884909084,0.192679516925457,0.648098822292206,0.000221769965117435,0.000411391005344365,0.000145226823839534,0.817596055136158,3.22842153564043,61
359,11.9339829432045,153.885345458984,0.998786093736235,121.132766723633,1.00034033665661,108.981918334961,1.00134007190559,131.587966918945,1,67630,-0.00288835146683297,0.00106561464560399,0.00122191541348936,0.000291861811029587,0.00137930344399335,99,0.927002191543579,0.781384001182907,0.426378825964809,0.879259461497458,0.349865138530731,0.0673583213073833,0.186603578293657,0.644570732372026,0.000397985196210833,0.000638071778171856,0.000414976020587533,0.817596055136158,3.22842153564043,61
360,11.9673180910905,153.804092407227,0.9982587243631,121.164085388184,1.00059897289755,109.031799316406,1.0017983848653,131.617950439453,1,67674,-0.00329902954308137,0.00150794909577072,0.00175592443922818,0.000374596684841602,0.00183424286506316,99,0.923859417438507,0.780383406724394,0.429160386559092,0.879831506689028,0.34879544377327,0.0693734805049599,0.18691077814227,0.643323934452166,0.000544586689930957,0.000822876060815356,0.000680058315910194,0.817596055136158,3.22842153564043,61
361,12.0006532389766,153.851806640625,0.998568411504845,121.090858459473,0.999994249233591,109.057350158691,1.00203314933488,132.651214599609,1,66903,-0.000475366134303101,0.0018288324924578,0.00217555348023322,0.00045561669385371,0.00218026118559402,99,0.963197886943817,0.784259799012501,0.432910332869976,0.87157540938758,0.346987962722778,0.0735008663253475,0.324918165104704,0.68087492594734,0.000616782727640559,0.000918412865635809,0.00085766747160286,0.817596055136158,3.22842153564043,61
362,12.0339883868626,153.924880981445,0.999042697312909,121.166603088379,1.00061976460511,108.908477783203,1.00066529054276,132.481491088867,1,67153,-0.00497176847974623,0.00188908915735976,0.00230723063001432,0.000524642733587469,0.00227394064290877,99,0.965244710445404,0.786899567653964,0.438774142629518,0.874832271596253,0.343985021114349,0.0679902554682716,0.324631810939199,0.68273901245506,0.000589622494850985,0.000897958265757551,0.000887599347521521,0.817596055136158,3.22842153564043,61
363,12.0673235347487,153.911270141602,0.998954356753128,121.066055297852,0.999789419411592,109.022682189941,1.00171461551889,132.671249389648,1,67012,-7.08444564354038e-05,0.00164503747178397,0.00208546943884653,0.000574442407014541,0.00205781497272732,99,0.964102268218994,0.788276726556438,0.440189816749239,0.873678309278888,0.343850255012512,0.0718765074770863,0.313809466961141,0.679942564561931,0.000468590089637075,0.000766356170917745,0.000759895235998326,0.817596055136158,3.22842153564043,61
364,12.1006586826347,153.906372070312,0.998922566035987,121.10701751709,1.00012769419299,108.986602783203,1.00138311322668,132.603012084961,1,67175,-0.0019234392257344,0.00117680687812979,0.00158681389511717,0.000597787305291066,0.00158503518867645,99,0.962798297405243,0.78884505644461,0.443944919985113,0.8758034445444,0.342058926820755,0.070703119907172,0.311827316710086,0.679521549797102,0.000289526073137686,0.000560064226402723,0.000521800445920023,0.817596055136158,3.22842153564043,61
365,12.1339938305208,154.109481811523,1.00024084091407,121.070892333984,0.999829364692167,108.81958770752,0.999848556940189,132.688461303711,1,66733,-0.00285701909857589,0.000655253904281971,0.000994526379647853,0.000592967620215295,0.00100265719720934,99,0.956655383110046,0.791382574338533,0.447095140335366,0.868613898759551,0.3419508934021,0.0771343407916488,0.30565087737701,0.676229041593956,0.000107123475148361,0.000335683068035636,0.000261717109577772,0.817596055136158,3.22842153564043,61
366,12.1673289784068,154.142150878906,1.00045287806485,121.139175415039,1.00039326100311,108.718673706055,0.998921345940172,132.478332519531,1,67196,-0.00647761691954113,0.000259662411019487,0.000511930661280613,0.00055903842335038,0.000486032667427,99,0.954921185970306,0.787953648034605,0.442526340853622,0.874640425891939,0.341099560260773,0.0702617569344111,0.303723435918805,0.675823832173753,-2.43574484629028e-05,0.000150490644009316,7.42219553021986e-05,0.817596055136158,3.22842153564043,61
367,12.2006641262929,154.05778503418,0.999905305245305,121.16650390625,1.00061894553784,108.775733947754,0.999445622878943,132.4326171875,1,67117,-0.00665926629574382,8.85375155853296e-05,0.000268862547265299,0.000496528317180122,0.000166965241354772,99,0.954006016254425,0.786114794562729,0.441989361860631,0.873612141564814,0.340833336114883,0.0731904148281203,0.303335965552692,0.674681189714191,-7.11479650283384e-05,4.20742237906979e-05,2.01627342881955e-05,0.817596055136158,3.22842153564043,61
368,12.2339992741789,154.058364868164,0.99990906863238,121.050071716309,0.999657423571209,108.891555786133,1.00050980902782,132.798645019531,1,66724,-0.0011985553273251,0.000115120548667316,0.000268333836097687,0.000405288456969228,8.01750843999793e-05,99,0.942019522190094,0.790500169853926,0.446316168095438,0.86959468265346,0.340661019086838,0.0751205525869933,0.296804747916792,0.670946575687748,-3.31268989282646e-05,1.47793629654776e-05,9.89824415475038e-05,0.817596055136158,3.22842153564043,61
369,12.267334422065,154.082229614258,1.0000639617215,121.083343505859,0.999932189136799,108.834426879883,0.99998490119021,132.678024291992,1,66473,-0.00306289672028742,0.000213923973914789,0.00039729592638984,0.000282726847638015,0.000152849827239374,99,0.940256655216217,0.791815223223464,0.454259624208325,0.866323471914505,0.340613216161728,0.0821973152613059,0.295849442630843,0.669445526533107,5.52544338484005e-05,3.84126615604773e-05,0.000246680607070511,0.817596055136158,3.22842153564043,61
370,12.300669569951,154.113159179688,1.00026470871105,121.039108276367,0.999566885135585,108.847755432129,1.00010736566568,132.469024658203,1,67280,-0.00138208991047467,0.000238080939596807,0.000490164496631861,0.000127803543760243,0.000243783555703908,99,0.926369249820709,0.794540229885058,0.45928953626635,0.877859109354001,0.340821862220764,0.0663352513667619,0.29051724137931,0.667990166489369,0.000137036959288295,6.00525253913588e-05,0.000361133180266556,0.817596055136158,3.22842153564043,61
371,12.3340047178371,154.024932861328,0.999692079656505,121.159278869629,1.00055927963768,108.815788269043,0.999813647204193,132.889862060547,1,67087,-0.00587051394468902,9.57622396624522e-05,0.000408134002833926,-6.06893512316842e-05,0.000203826905384577,99,0.959768891334534,0.792339300709029,0.457927765438908,0.875340874988583,0.34049266576767,0.0704844665387978,0.364347787201693,0.69000212576957,0.000153514852227253,2.45400890429343e-05,0.00034341988310278,0.817596055136158,3.22842153564043,61
372,12.3673398657231,154.099563598633,1.00017646718777,121.136543273926,1.00037152421794,108.76392364502,0.999337108277898,132.664138793945,1,67092,-0.00576500718555817,-0.000217629479715948,9.54340531348767e-05,-0.000277179265439522,-5.71657998287619e-05,99,0.966901063919067,0.79476440310817,0.460874619924879,0.874459100151191,0.340095102787018,0.0716724883999791,0.351204316460979,0.6894514117496,6.61185218840548e-05,-0.000103751952731869,0.000139750395916483,0.817596055136158,3.22842153564043,61
373,12.4006750136091,154.01904296875,0.999653851566734,121.157791137695,1.00054699362867,108.823150634766,0.999881293580168,132.766845703125,1,66983,-0.00571253635483659,-0.000637268466090008,-0.000407282157182516,-0.000510066688457068,-0.000536041001173632,99,0.965957760810852,0.793310740536156,0.461803741247779,0.873038423439862,0.339487105607986,0.0758954173400761,0.350999507337683,0.688208223003069,-0.000128679885865389,-0.000326235504270329,-0.000234095803035417,0.817596055136158,3.22842153564043,61
374,12.4340101614952,153.979919433594,0.999399921975613,121.133026123047,1.00034247883254,108.887077331543,1.00046866040327,132.585632324219,1,67699,-0.00403648198028339,-0.00107004577327616,-0.000987859089010012,-0.000738236971119273,-0.00113459401009859,99,0.959330201148987,0.794620304583524,0.465014254272589,0.87893383880349,0.339558452367783,0.0665506855006232,0.337405279250801,0.685589557374012,-0.000396651489976108,-0.000607469503328495,-0.000695659943976096,0.817596055136158,3.22842153564043,61
375,12.4673453093812,153.926086425781,0.999050521196567,121.185752868652,1.00077790759287,108.888168334961,1.00047868468489,132.279434204102,1,67593,-0.00580644782653728,-0.00142831807412732,-0.0015067101555798,-0.000934006078447876,-0.00169798391785294,99,0.95730984210968,0.794120692971166,0.467178553992277,0.877557644370586,0.339746296405792,0.0693420232654757,0.337179885491101,0.684492852497397,-0.000675944201711391,-0.000885463110166398,-0.00112426663439539,0.817596055136158,3.22842153564043,61
376,12.5006804572673,153.988098144531,0.999453005540684,121.157043457031,1.00054081912158,108.854881286621,1.00017283894564,132.377487182617,1,67593,-0.00525730577570127,-0.00164434425165948,-0.00184052681029661,-0.00106497044071124,-0.00206917378145255,99,0.948819816112518,0.795491643612011,0.468539641678872,0.877534858359515,0.339261949062347,0.0682756471840677,0.327859393724202,0.680951057945921,-0.000895837903637772,-0.00109045380960344,-0.00140410959337727,0.817596055136158,3.22842153564043,61
377,12.5340156051533,154.013107299805,0.999615326367457,121.185363769531,1.00077469432898,108.801528930664,0.999682630544404,132.019241333008,1,67153,-0.00690475472573338,-0.00167291846901546,-0.00191412058344963,-0.0011016078717121,-0.00214554643585124,99,0.947521448135376,0.794985580192496,0.469033401337245,0.871822501493002,0.339172571897507,0.0764676862358165,0.327833454946168,0.679209339263846,-0.000997145620830923,-0.00116530574636067,-0.00146398954083708,0.817596055136158,3.22842153564043,61
