frame_index,time_s,R_skin_raw,R_normalized,G_skin_raw,G_normalized,B_skin_raw,B_normalized,frame_luminance,face_detected,skin_pixel_count,BVP_detrended,BVP_butterworth,BVP_cheby1,BVP_cheby2,BVP_elliptic,gt_bpm,bisenet_conf,vote_mean,highconf_pct,roi_coverage,green_cv,hair_rej_frac,clust_agree,quality_score
433,14.400783886771912,154.8079376220703,1.004774137756488,121.09477233886719,1.0000265708880618,108.09729766845703,0.9932120619077873,128.44189453125,1.0,69002.0,-0.012623363646925956,-0.0023789061937297975,-0.0022376272714604455,-0.001852280291168246,-0.0022194835985479802,99.14435104783921,0.9634539484977722,0.8014840149560882,0.48485551143445116,0.8745500633713561,0.35691869258880615,0.07740177439797212,0.29644068287875713,0.6780641427877365
434,14.434119034657957,154.85928344726562,1.0051073955857084,120.98869323730469,0.999150546943101,108.15201568603516,0.9937148181860151,128.63174438476562,1.0,69427.0,-0.008306451703327444,-0.0016781642062052332,-0.0014044657287683433,-0.0013786982181786865,-0.0014168244208898526,99.27170595857864,0.9638826847076416,0.8036690816733163,0.48737522865743876,0.879936628643853,0.35583385825157166,0.07008871989860584,0.29837095078283665,0.6801644824843641
435,14.467454182544003,154.86578369140625,1.0051495851355592,121.01415252685547,0.9993607952100986,108.12007904052734,0.9934213801240155,128.44517517089844,1.0,69446.0,-0.009578769930084663,-0.001200751674912642,-0.0009459129729478443,-0.000825975320774606,-0.0009614395544443895,99.39906086931806,0.963671863079071,0.8040875884380191,0.48905624514010887,0.8801774397972116,0.35514017939567566,0.07034220532319392,0.29702214670391386,0.6798851599464434
436,14.500789330430049,154.71006774902344,1.0041389176326783,121.0186996459961,0.9993983462940453,108.27122497558594,0.9948101286778318,128.75921630859375,1.0,68179.0,-0.007767151489733837,-0.0009642681109598262,-0.000874552258538251,-0.00024358974110472024,-0.0008568995925345612,99.52641578005749,0.959372341632843,0.8024220556671898,0.48737881165754854,0.8811274668183052,0.3542828857898712,0.06889644209519624,0.2887106000381349,0.6770461858140443
437,14.534124478316096,154.8344268798828,1.004946065123955,121.01789855957031,0.9993917307507326,108.14767456054688,0.9936749313591451,128.30633544921875,1.0,65165.0,-0.009336090550759568,-0.0008398273943277274,-0.0009796556485875455,0.0003150659864466832,-0.000904391700601739,99.65377069079693,0.953919529914856,0.8011713854574286,0.4872400828665695,0.8718192277847644,0.35275784134864807,0.07778342653787494,0.2762986265633392,0.6715285366368077
438,14.567459626202142,154.79788208007812,1.0047088727016718,120.98100280761719,0.9990870377272982,108.2210922241211,0.9943495024223612,128.2378387451172,1.0,65904.0,-0.007125487806507569,-0.0006309900571408577,-0.000948743277706075,0.0007987446599825518,-0.0008138412232641364,99.78112560153636,0.9529086351394653,0.8018279113053329,0.4889839766933722,0.8817060444706071,0.3511182963848114,0.06667915339951301,0.2771151978635591,0.6733471160747226
439,14.600794774088188,154.83201599121094,1.0049304173566396,121.0021743774414,0.9992618770862789,108.16576385498047,0.9938411381544153,128.20135498046875,1.0,65280.0,-0.008555863399376973,-0.0001856114537566089,-0.0005396033358503818,0.0011597313864354936,-0.0003661882424205801,99.90848051227579,0.954601526260376,0.8008578431372548,0.48990502450980394,0.8733577716533326,0.35026782751083374,0.0734353677788778,0.27578125,0.6722285413479245
440,14.634129921974234,154.6930694580078,1.0040285909694535,120.98780059814453,0.9991431753376953,108.31913757324219,0.9952503558707028,128.38890075683594,1.0,65412.0,-0.006072532217280158,0.0005156340365576262,0.00028471354449004986,0.0013623199467271186,0.00046542561551713324,100.03583542301521,0.9514876008033752,0.7982582196946534,0.48148657738641226,0.8726254002134471,0.3483872711658478,0.07145144076840981,0.27632544487250044,0.6713564025913291
441,14.66746506986028,154.56820678710938,1.003218175273611,120.96437072753906,0.99894968644709,108.46739196777344,0.9966125365732297,128.74945068359375,1.0,65709.0,-0.0033486897243465985,0.0013377970402232188,0.0013256534941062995,0.0013870312564295472,0.0014876001218096938,100.16319033375466,0.9618847370147705,0.7963952172964638,0.4766013788065562,0.8667704362278885,0.3500409424304962,0.0830640161458402,0.24126071010059505,0.66471212714977
442,14.700800217746327,154.61387634277344,1.0035145915240884,120.89412689208984,0.998369597806321,108.49198150634766,0.9968384684589976,128.53741455078125,1.0,67496.0,-0.0006389065115224857,0.0020460982024746686,0.002237780360680914,0.0012379815567957432,0.0023735703767551746,100.29054524449408,0.96389240026474,0.7960274189087748,0.4772430958871637,0.8748558022579098,0.3485965430736542,0.07153504167152726,0.23506578167595116,0.6657461335156859
443,14.734135365632373,154.57742309570312,1.0032779933208171,121.00154113769531,0.9992566476568031,108.42105102539062,0.9961867499538828,128.64569091796875,1.0,68498.0,-0.005199215354050268,0.002407566560620943,0.0026910412231255254,0.000943599433492035,0.002813440250497066,100.41790015523351,0.9648486375808716,0.7957020642938479,0.4750649654004496,0.8739665203633765,0.34894871711730957,0.07349188527100133,0.23013810622207947,0.6646214918550432
444,14.767470513518418,154.66043090820312,1.0038167518916816,120.90849304199219,0.9984882365497301,108.43108367919922,0.9962789312848741,128.4444580078125,1.0,68801.0,-0.0019041458406206524,0.002292422328658158,0.0025267002441404503,0.0005579868830595189,0.0026622991557197907,100.54525506597295,0.9635180830955505,0.7974302699088676,0.47638842458685193,0.8778324997448198,0.34904056787490845,0.07087628865979381,0.2284559817444514,0.6647165649189845
445,14.800805661404464,154.657958984375,1.003800707978358,120.9172134399414,0.9985602514640778,108.4247817993164,0.9962210287910347,128.5121307373047,1.0,67931.0,-0.0022762060615881263,0.0017342052100317539,0.0018328253143421395,0.0001503747277791785,0.002004653030689512,100.67260997671238,0.9627283811569214,0.7973041272271373,0.47551191650351093,0.8667321629070124,0.3483734130859375,0.08441359599877514,0.22871737498343908,0.6623802203715417
446,14.83414080929051,154.69163513183594,1.0040192815382658,120.84335327148438,0.9979502983706394,108.46497344970703,0.9965903149139717,128.43771362304688,1.0,69538.0,0.0007586360181716656,0.0009275134206702604,0.0009061209130018223,-0.00020183781982545209,0.001119605506244216,100.79996488745181,0.9622500538825989,0.7976597927272379,0.4714544565561276,0.8768757408388187,0.3481965959072113,0.0751809538220978,0.22491299721015848,0.6630481188465933
447,14.867475957176557,154.69651794433594,1.004050973218905,120.92578125,0.9986310062749373,108.37769317626953,0.9957883723842832,128.29232788085938,1.0,69340.0,-0.0031654202010266697,0.000162742057520657,0.00012115478787222455,-0.00043132766172529604,0.00035387740864843497,100.92731979819123,0.9618210792541504,0.7956494567830017,0.46857513700605713,0.8743789563945423,0.34790223836898804,0.07912789084764571,0.22470435535044708,0.6618655697046041
448,14.900811105062603,154.55747985839844,1.0031485526127069,120.93354797363281,0.9986951455424841,108.50895690917969,0.9969944406730323,128.74464416503906,1.0,69479.0,-0.0017208506547863878,-0.0002824131699886375,-0.00022988974053196986,-0.0004908999499648065,-1.9418032314642118e-05,101.05467470893068,0.960920512676239,0.7937506296866679,0.4623987104017041,0.8754914314516129,0.3458200991153717,0.07794858870967741,0.22434116783488536,0.661376713479822
449,14.934146252948649,154.80853271484375,1.004778000180066,120.93807220458984,0.9987325076109077,108.2533950805664,0.9946463052781918,127.97874450683594,1.0,69513.0,-0.00518248548688327,-0.0002538900361970213,-5.2438216947724815e-05,-0.00036893711133612907,9.375964090711344e-05,101.1820296196701,0.9605514407157898,0.7958511357587789,0.4672651158776056,0.8759198588709678,0.3461018204689026,0.08068296370967742,0.22364162099175694,0.6611271373355062
450,14.967481400834695,154.67417907714844,1.003905983779981,120.86398315429688,0.9981206643622371,108.46186065673828,0.9965617141664094,128.37403869628906,1.0,70218.0,4.242640468610226e-05,0.00021624822591880937,0.0005304885410077662,-8.977221228191544e-05,0.0005967940473643974,101.30938453040953,0.9576076865196228,0.792721714280289,0.45860035888233786,0.8821578431618885,0.3438575863838196,0.07070529410286691,0.22162408499245206,0.6609582344279953
451,15.00081654872074,154.7156524658203,1.0041751649924093,120.82866668701172,0.9978290134099052,108.45569610595703,0.9965050734702565,128.28762817382812,1.0,69503.0,0.0011674681475118964,0.0009296030086252412,0.0012552364769657018,0.00028441409224933337,0.001262826685203978,101.43673944114896,0.9690870046615601,0.7957642116167647,0.46163474957915485,0.8731752054071711,0.34480157494544983,0.07623307118269303,0.31935312144799505,0.683097926389111
452,15.034151696606788,154.77740478515625,1.0045759657159916,120.7265396118164,0.9969856261452873,108.49608612060547,0.9968761821898519,128.3257293701172,1.0,70032.0,0.0051645856656552525,0.0016142904512723433,0.0018448603618418367,0.0006688405047803802,0.0018433085849272836,101.5640943518884,0.9706794619560242,0.7956981570329754,0.4600468357322367,0.8771652951565024,0.3452163338661194,0.0709302471223337,0.31701222298377885,0.6838631019527835
453,15.067486844492834,154.8390655517578,1.0049761722205621,120.75550842285156,0.9972248567925124,108.4053955078125,0.9960429050176135,128.25164794921875,1.0,69091.0,0.0030106804384516517,0.002038870344548506,0.0021183875243373385,0.0009693061823064853,0.002153704431740769,101.69144926262783,0.9711225628852844,0.7956945670685521,0.4592059747289806,0.8653790753892208,0.34521055221557617,0.08489585290396924,0.316408794198955,0.6816179765101875
454,15.10082199237888,154.90830993652344,1.0054255998666253,120.73031616210938,0.997016813706619,108.36137390136719,0.9956384287591954,127.952392578125,1.0,69456.0,0.0033013002679864734,0.0020854611590836875,0.0020306076309888825,0.0011053278372027298,0.002115268955931638,101.81880417336725,0.9709621667861938,0.7959571527297857,0.45813176687399215,0.8699507759365723,0.34504783153533936,0.07795688823757813,0.31712163096060814,0.6828831963166148
455,15.134157140264925,154.90933227539062,1.005432235312259,120.75423431396484,0.9972143349283863,108.33642578125,0.995409202179468,127.79789733886719,1.0,69697.0,0.002171747496062859,0.001752296277478063,0.0016364909003406373,0.0010256473811410905,0.0017373423773744852,101.94615908410668,0.9707608222961426,0.7952757411844603,0.4573224098598218,0.8729693508185222,0.34595218300819397,0.07572740139530806,0.31747420979382185,0.6831238115464427
456,15.16749228815097,154.92784118652344,1.0055523665891815,120.7619400024414,0.9972779701545378,108.31021118164062,0.9951683390210756,127.65914916992188,1.0,69966.0,0.00157622739676877,0.0011057464554218622,0.0010196330475355665,0.0007224020045146898,0.0010771093817686058,102.07351399484611,0.9703387022018433,0.7956435983191836,0.45785095617871535,0.8763386314958854,0.34549859166145325,0.07120580167587269,0.3173827287539662,0.6837970126969513
457,15.200827436037018,154.7958984375,1.0046959979564123,120.74717712402344,0.9971560551420594,108.45690155029297,0.9965161492499498,128.33853149414062,1.0,68890.0,0.003985682630850973,0.0002311891851846739,0.0002405741286510807,0.00023438891586084707,0.00020620011641013026,102.20086890558555,0.9708600044250488,0.7915420719020662,0.4484830889824358,0.8645724827750656,0.3447559177875519,0.08549089494358755,0.3158078095514589,0.6805064342059932
458,15.234162583923064,154.81729125976562,1.0048348471322122,120.74824523925781,0.9971648758664765,108.43445587158203,0.9963099154280666,127.89724731445312,1.0,70076.0,0.003664475326660588,-0.0007794071889478365,-0.0006610493805677533,-0.00035958706273836016,-0.0007932872437443557,102.32822381632498,0.9700442552566528,0.7917308826607302,0.4496403904332439,0.8794568341260778,0.34521639347076416,0.06878678731441623,0.3169701466978709,0.6832453837155767
459,15.26749773180911,154.60641479492188,1.0034661626746118,120.8064956665039,0.9976459203730772,108.58704376220703,0.997711912857592,128.0548553466797,1.0,69744.0,0.003671482482230537,-0.0018053795232989404,-0.001620618192190134,-0.0009543296121956293,-0.0018090396262849565,102.4555787270644,0.9684965014457703,0.7880295557084959,0.4426330580408351,0.8776804590758079,0.3443620502948761,0.07282543038356992,0.31432094517091075,0.6809421566759527
460,15.300832879695156,154.6497039794922,1.0037471292307776,120.84368896484375,0.9979530705983134,108.5066146850586,0.9969729200124892,127.63143920898438,1.0,70168.0,0.0013721222114767007,-0.0026777315589209013,-0.0025043572929233956,-0.0014405150860500114,-0.0026862290045322804,102.58293363780385,0.9679641723632812,0.7872819518869,0.443863299509748,0.883016208597604,0.34464818239212036,0.06704922983992752,0.31245011971268954,0.6812095806363498
461,15.334168027581201,154.5603485107422,1.0031671714750823,120.86154174804688,0.9981005027064268,108.57811737060547,0.9976298960079647,129.11221313476562,1.0,68312.0,0.0016993255500940552,-0.0032005969945748673,-0.003114352465766825,-0.001725442865431216,-0.0032441635678819745,102.71028854854328,0.962996780872345,0.7874409571768748,0.43847347464574304,0.8651469098277609,0.3423316478729248,0.08256079027355623,0.356921185150486,0.6864118972397895
462,15.367503175467249,154.55352783203125,1.0031229021586896,120.88597106933594,0.9983022452748793,108.56049346923828,0.9974679653048546,128.73046875,1.0,69042.0,0.0006473543699359596,-0.003220287648416178,-0.003257170362951357,-0.0017535995662468333,-0.003333645889771034,102.8376434592827,0.9622005224227905,0.7860384500255883,0.43760319805335884,0.8743920972644377,0.3431102931499481,0.07199848024316109,0.3585788360707975,0.6879538309860691
463,15.400838323353295,154.5286865234375,1.0029616707334383,120.92082977294922,0.9985901159167468,108.55047607421875,0.9973759241736062,129.03445434570312,1.0,69099.0,-0.0006599578863693556,-0.0027073280528757153,-0.0028443024676961587,-0.0015176214684984003,-0.002907888461569536,102.96499837002214,0.9657267332077026,0.7817623988769736,0.4296299512293955,0.8724621212121212,0.3425799012184143,0.07487373737373737,0.35368095052026804,0.686540555201576
464,15.43417347123934,154.5662841796875,1.0032056966743592,120.81217193603516,0.9976927962228364,108.62152099609375,0.9980286941767932,128.73741149902344,1.0,69350.0,0.003956231992917891,-0.001797544948805171,-0.0019642726729243356,-0.0010599734147998124,-0.0020685560768860323,103.0,0.964857816696167,0.7833982215813506,0.43087238644556597,0.8756313131313131,0.34267187118530273,0.07271464646464647,0.3535544340302812,0.6869706418620246
465,15.467508619125386,154.60780334472656,1.0034751749962934,120.74882507324219,0.9971696642597314,108.64336395263672,0.9982293901088298,129.03253173828125,1.0,69092.0,0.006396245919736365,-0.0007565876338487757,-0.0008755387506884163,-0.00046573681484666433,-0.0010530337636081,103.0,0.9641726613044739,0.7803074161986916,0.4256064377930875,0.8731454568431695,0.34188398718833923,0.07739163401996714,0.34980895038499393,0.6846837771996609
466,15.500843767011432,154.72799682617188,1.0042552855225249,120.68621063232422,0.9966525807933697,108.58580780029297,0.9977005566784128,128.62828063964844,1.0,69856.0,0.007781778145604046,0.00012185079385879182,8.783508044059939e-05,0.00015609696557354562,-0.00015362581541147308,103.0,0.9655628800392151,0.7823570392426324,0.42826672010994044,0.8828004549475547,0.3414474427700043,0.06510805004423101,0.3498196289509849,0.6874087656414503
467,15.534178914897478,154.6173095703125,1.0035368747370377,120.78561401367188,0.997473475210724,108.59710693359375,0.9978043745880691,128.66270446777344,1.0,69261.0,0.0045597133591059325,0.0006322118727905198,0.0006551791920025055,0.0006924307132509,0.0003940826529561971,103.0,0.9651781320571899,0.7792408426098382,0.42358614516105747,0.8752811828636421,0.3411334455013275,0.07291798306584102,0.3506013485222564,0.6855960939501818
468,15.567514062783525,154.77149963378906,1.004537638589719,120.7587890625,0.9972519490175076,108.4697265625,0.9966339871339014,128.35057067871094,1.0,69573.0,0.0038244744283364995,0.0007285730578043046,0.0007329273278919856,0.001049558399579264,0.0005059868494553119,103.0,0.9651528596878052,0.7791480411462302,0.42510744110502635,0.8792240616706685,0.34205499291419983,0.06868444332111714,0.3507538844091817,0.686279089101655
469,15.60084921066957,154.70933532714844,1.0041341638805825,120.66743469238281,0.996497525059153,108.62325286865234,0.9980446068476183,128.55352783203125,1.0,68893.0,0.008922986414679812,0.0005215119976760891,0.0004348485889542908,0.0011709135869528641,0.00027621392628004445,103.0,0.9655144810676575,0.7783567754827535,0.42348279215595197,0.8761000050867287,0.3422046899795532,0.07480034589755329,0.343445633083187,0.683771046636494
470,15.634184358555617,154.7955322265625,1.0046936210803643,120.69615936279297,0.9967347395407969,108.5082778930664,0.996988201784471,128.20301818847656,1.0,69372.0,0.006462491754395949,0.00021014936678503566,1.3941465498863269e-05,0.0010463448334159027,-7.846790445568729e-05,103.0,0.9643391966819763,0.778474504603202,0.423254338926368,0.8821913627346254,0.34203121066093445,0.06895060786408261,0.3434671048838148,0.6844410238096442
471,15.667519506441662,154.98716735839844,1.0059374205089464,120.72059631347656,0.996936545114424,108.2922592163086,0.9950033940234919,128.03350830078125,1.0,68970.0,0.0028378566458062693,-1.4538707158747692e-05,-0.00026823553936474083,0.0007149658880140184,-0.0003271077446798683,103.0,0.9582473635673523,0.7829249432120245,0.4295345802522836,0.8770792003662444,0.3450259268283844,0.07003153771809349,0.3628534145280557,0.6875124664049591
472,15.700854654327708,155.06838989257812,1.006464591809077,120.67877960205078,0.9965912137534968,108.25282287597656,0.994641047787831,128.10665893554688,1.0,68632.0,0.003751967662284472,-5.099572471705494e-05,-0.00026731506404342303,0.00025515059127485774,-0.00033506950779283937,103.0,0.9654117822647095,0.7825989820103353,0.42767222286979834,0.8801908328417165,0.346120148897171,0.06844589222048375,0.3551987411120177,0.6879611474353706
473,15.734189802213756,155.18666076660156,1.0072322237360571,120.56429290771484,0.995645758106339,108.2490463256836,0.9946063483514503,127.78231811523438,1.0,68132.0,0.007595886043594291,8.352596633903024e-05,-1.2823536684716154e-05,-0.00023059850250502754,-0.0001155949819931521,103.0,0.9648407697677612,0.7819771424098318,0.429284330417425,0.873778438966835,0.3487432897090912,0.07732064534331957,0.3526830270651089,0.6857709230819974
474,15.767524950099801,155.0828399658203,1.0065583793764685,120.67363739013672,0.9965487482659462,108.2435073852539,0.9945554558447586,127.52132415771484,1.0,68227.0,0.003817778857362897,0.0002874536499599845,0.0003309904994216375,-0.0006372076410210587,0.00019700575948154665,103.0,0.9655905365943909,0.7835558747514425,0.4274407492634881,0.8787496297059544,0.3498836159706116,0.07369817493334707,0.347750890409955,0.6858672791915417
475,15.800860097985847,155.0868682861328,1.0065845250129957,120.59963989257812,0.9959376610793687,108.31348419189453,0.9951984118659388,127.68695068359375,1.0,67951.0,0.007243542603235342,0.0004509706438811007,0.0005751001771874055,-0.0008746298305324974,0.0004423818023639245,103.0,0.9646112322807312,0.7823824030060877,0.4253653367868023,0.8751948068675056,0.35052356123924255,0.07803866513826457,0.3482067960736413,0.6847844614640063
476,15.834195245871893,155.0565948486328,1.0063880365930333,120.67710876464844,0.9965774156203017,108.26630401611328,0.9947649142607297,127.42484283447266,1.0,68443.0,0.004007780462784605,0.0005282616836525793,0.0006233166325220873,-0.000889020963542841,0.0005329740823893448,103.0,0.9649337530136108,0.7831577614462643,0.42854638166065195,0.8815316649708272,0.35046669840812683,0.07153436972733479,0.3466388089359029,0.6857472531734626
477,15.867530393757939,155.17369079589844,1.0071480427093595,120.64429473876953,0.9963064303651753,108.18203735351562,0.9939906611802742,127.7521743774414,1.0,67779.0,0.004035160522879,0.0005650903509755768,0.0005315701866078891,-0.000668092019035902,0.0005127218072342864,103.0,0.9666045904159546,0.7861235289199703,0.43149057967807136,0.8729794824899215,0.3510161340236664,0.08098813771074562,0.34518066067661074,0.6849538834895855
478,15.900865541643986,154.9773406982422,1.0058736410016602,120.69371795654297,0.9967145778849866,108.32897186279297,0.9953407146050357,128.3344268798828,1.0,68259.0,0.004268812526115384,0.0006689581123092767,0.00047607822603754025,-0.00024623465790974807,0.0005296213574894599,103.0,0.9657047390937805,0.7850881690814887,0.4283537701988016,0.8791617830785281,0.3495001792907715,0.07279658943084195,0.3472655620504256,0.6862494766908933
479,15.934200689530032,154.9908905029297,1.0059615854154338,120.69725799560547,0.9967438122859117,108.31187438964844,0.9951836207930573,128.3643341064453,1.0,68101.0,0.003932902018338347,0.0009413280127106672,0.0006480177000986086,0.0003040892286131729,0.0007470974873955499,103.0,0.9658698439598083,0.785685966432211,0.42843717419714833,0.8771267758014452,0.34925156831741333,0.07528238945917749,0.34811529933481156,0.6861825318298882
480,15.967535837416078,155.13772583007812,1.0069146136741522,120.64034271240234,0.9962737936848323,108.2219467163086,0.9943573536079666,128.08660888671875,1.0,67965.0,0.004704964544707202,0.0014093712621999067,0.0011323918728887786,0.0008857470694391237,0.0012358589616416726,103.0,0.9651810526847839,0.7871061085362564,0.4341352166556316,0.8765605654147751,0.34920403361320496,0.07524246801485761,0.34984183035385863,0.6866460560668418
481,16.000870985302125,155.11659240722656,1.0067774481188863,120.64476776123047,0.9963103366859886,108.23861694335938,0.9945105218271423,128.1336212158203,1.0,67538.0,0.004776729424627979,0.0019918359817687483,0.0018376313110628369,0.001394558914704488,0.0019099364397995161,103.0,0.9707958102226257,0.7882969587491487,0.43502916876425124,0.8710534461411473,0.34874245524406433,0.08504436648782501,0.33178358849832684,0.6831079633670996
482,16.03420613318817,155.02169799804688,1.006161540112966,120.6690673828125,0.9965110081664762,108.30924224853516,0.995159436337398,128.2061004638672,1.0,68473.0,0.004873870011851522,0.0025155791158674354,0.002516227640509232,0.0017385344508023136,0.0025450007924116176,103.0,0.9695114493370056,0.7881987547403112,0.4367122807529975,0.8815093270852375,0.34909993410110474,0.07199042187520116,0.3246535130635433,0.6834298483949901
483,16.067541281074217,155.04293823242188,1.0062993989237459,120.70828247070312,0.9968348547629303,108.248779296875,0.9946038948559486,127.97550964355469,1.0,68791.0,0.002764425889531019,0.0027767447780925867,0.0028695077854627785,0.0018528732814381893,0.0028711502386096492,103.0,0.9664523005485535,0.7896963265543459,0.4396505356805396,0.884044002364613,0.3503902852535248,0.07023157786516565,0.31648035353461934,0.681611358696505
484,16.100876428960262,154.78770446777344,1.0046428153548397,120.7099609375,0.9968487159013,108.5023193359375,0.996933453784848,128.2611083984375,1.0,69043.0,0.006001346220642245,0.002622076932940456,0.0026857765554843937,0.0017120354390290496,0.0026986748043773966,103.0,0.9641233682632446,0.7851097625151476,0.4326434251118868,0.8872824941527232,0.35129716992378235,0.06823964839232015,0.31749779123155136,0.6806340090723797
485,16.134211576846308,154.9417724609375,1.005642786915505,120.7112045288086,0.9968589857447284,108.34703063964844,0.99550664100082,127.44596099853516,1.0,68999.0,0.0039514950322273035,0.002016014698888466,0.0019427149578301784,0.001330652332713242,0.002007142837133232,103.0,0.9555811882019043,0.7872143074537311,0.4394991231756982,0.8837414826579231,0.3538341224193573,0.07647676622777806,0.2986854881954811,0.673838973583874
486,16.167546724732354,154.91070556640625,1.0054411485974388,120.75932312011719,0.997256359379716,108.3299560546875,0.9953497574884561,127.32240295410156,1.0,69790.0,0.0021023545002284982,0.0010617405104681446,0.0008217601908652379,0.0007620663935421274,0.0009594794458937589,103.0,0.9476373195648193,0.7886373405932082,0.4414815876200029,0.8935521868278193,0.3542511463165283,0.06497746594284544,0.29295027940965757,0.6728304593409227
487,16.2008818726184,154.92921447753906,1.0055612798743612,120.80416107177734,0.9976266407897085,108.26660919189453,0.9947677182555886,126.9267349243164,1.0,69971.0,-0.00023533792657021158,-3.738306135441207e-05,-0.00037350192089538505,8.573052106231152e-05,-0.0001729968318519212,103.0,0.9407424330711365,0.7896795339021404,0.4453273499021023,0.8962597668758806,0.3564929962158203,0.061790700653259895,0.28401766446099097,0.6700385358358889
488,16.234217020504445,154.79226684570312,1.004672427268937,120.89077758789062,0.9983419385347561,108.31694793701172,0.9952302372075891,127.00157928466797,1.0,70152.0,-0.0025170639637428494,-0.0010597521926792104,-0.001353400977040566,-0.0006064180398867522,-0.001129438011970197,103.0,0.930669367313385,0.7885496255749421,0.44296670087809326,0.8978421685821794,0.35702216625213623,0.05928277062482402,0.27604344851180296,0.6661007133457234
489,16.26755216839049,154.75003051757812,1.004398294231409,120.8890380859375,0.9983275733549911,108.36094665527344,0.9956345031663927,126.75894165039062,1.0,70085.0,-0.0018812439005547743,-0.0018498150628397316,-0.0019629121190578246,-0.001225749025875148,-0.0017648055161666844,103.0,0.9186017513275146,0.7892321228983853,0.4440322465577513,0.8895503065226497,0.3599427342414856,0.06917384847754071,0.26456445744453166,0.6593419381440555
490,16.300887316276537,154.77899169921875,1.0045862655121993,120.86436462402344,0.9981238146209576,108.35665893554688,0.9955951070386231,126.38209533691406,1.0,70558.0,-0.001093145280862906,-0.0023621522388998714,-0.0022263529220719115,-0.0017012707815401138,-0.0020879865221055103,103.0,0.910094141960144,0.7896813023800751,0.4458884889027467,0.8987020927003859,0.36227601766586304,0.05875609787163582,0.2570934550299045,0.6574775113125702
491,16.334222464162586,154.68943786621094,1.0040050202819781,120.9621810913086,0.9989316039620352,108.34837341308594,0.9955189785781998,127.6140365600586,1.0,69813.0,-0.004515542495548197,-0.0026468983062582895,-0.0022972946809298503,-0.0019895039191262236,-0.002219348606405713,103.0,0.9608089327812195,0.7888454394835728,0.44808273530717774,0.8897796357425982,0.36058905720710754,0.06473279718586304,0.34834486413705185,0.6872830463696917
492,16.367557612048632,154.53872680664062,1.0030268367517523,120.99307250976562,0.9991867119132108,108.46819305419922,0.9966198970597346,127.84776306152344,1.0,69441.0,-0.0040044155808047766,-0.0027911377317567506,-0.0023464163688006823,-0.0020772392116582476,-0.0022957037557110125,103.0,0.9594831466674805,0.7875126606279671,0.44414682968275226,0.8850384267343011,0.3613581955432892,0.06967792916225896,0.34874209760804137,0.6859732696481103
493,16.400892759934678,154.62265014648438,1.0035715375127368,120.94770050048828,0.9988120201410099,108.42961883544922,0.9962654721095506,127.31433868408203,1.0,69064.0,-0.002958376526535189,-0.0028524634532010513,-0.0024525135784882503,-0.0019807234922566536,-0.0023815378998872727,103.0,0.9609953165054321,0.7883798602262635,0.45016216842349127,0.8824265964786753,0.36308297514915466,0.07492397720593873,0.3344723734507124,0.682831439508803
494,16.434227907820723,154.40875244140625,1.0021832438277407,120.98704528808594,0.999136937825429,108.60415649414062,0.9978691468693133,127.85173034667969,1.0,69557.0,-0.0020247390464052106,-0.002822111696194512,-0.0025579906853697197,-0.0017366631927246544,-0.0024321205885626997,103.0,0.9610157608985901,0.7861082757067345,0.44587891944735975,0.8887256279866098,0.36297595500946045,0.06621010400429306,0.33540837011371966,0.6839636527480515
495,16.46756305570677,154.5166015625,1.0028832338238565,121.04085540771484,0.9995813133205246,108.44255065917969,0.9963842913917029,127.1710433959961,1.0,69834.0,-0.005940952787418685,-0.0026382014226994056,-0.0025125341375182727,-0.0013932507357427555,-0.002332406399367301,103.0,0.9556642770767212,0.7888373380683716,0.44569980238852136,0.8887107242393005,0.36473703384399414,0.06851703381310528,0.3234670790732308,0.680414227287404
496,16.500898203592815,154.45835876464844,1.0025052114957334,121.02897644042969,0.9994832142639721,108.51266479492188,0.9970285092105698,127.07926177978516,1.0,70264.0,-0.004622414393770757,-0.0022410919917606738,-0.0021778075340143496,-0.000997202672691043,-0.0019803375495850515,103.0,0.9553067088127136,0.7879141523397473,0.44347034043037686,0.8941829241909416,0.3656388223171234,0.06310846409346009,0.32315268131617897,0.68094268967941
497,16.53423335147886,154.42202758789062,1.0022694055844783,121.03182220458984,0.9995067151940261,108.54615020751953,0.9973361775464792,126.96626281738281,1.0,70014.0,-0.004278740147897753,-0.0016354037788898872,-0.0015300349017670109,-0.0005870525980484147,-0.0013700635438077537,103.0,0.9458584785461426,0.788680359166262,0.44349701488273774,0.8844395038023294,0.3667204976081848,0.07292640408276699,0.30890964664210013,0.6743143961449654
498,16.567568499364906,154.26541137695312,1.0012528949279795,121.01392364501953,0.9993589050548664,108.72066497802734,0.9989396420066273,127.08869934082031,1.0,71173.0,-0.0014019049031312458,-0.0009155146671254282,-0.0006973634505070893,-0.00018551960616438015,-0.0006160367139963897,103.0,0.9413607716560364,0.7872648335745297,0.4374130639427873,0.899080366842677,0.36973005533218384,0.060470933023420326,0.30902167956949966,0.6749221462590677
499,16.600903647250952,154.20652770996094,1.0008707130667727,121.0410385131836,0.9995828254447103,108.75242614746094,0.999231467771583,127.14252471923828,1.0,70789.0,-0.0019045692163515704,-0.00023280791646110668,9.382386943538123e-05,0.0001985128960384877,9.182787665330209e-05,103.0,0.933161735534668,0.7895718261311786,0.4415375270169094,0.8958591713280518,0.37006789445877075,0.06512440203497938,0.2960346946559494,0.6699918337154959
