x,y,R,G,B,Y,Cb,Cr,isAdaptiveSkin,isUsable,isEye,isBrow,isMouth,isHairline,isEar,isBeard,isSpecular,lightClass
118,63,0.498039215686275,0.435294117647059,0.435294117647059,115,126,135,0,0,0,0,0,0,0,0,0,medium
118,64,0.509803921568627,0.447058823529412,0.447058823529412,118,126,135,0,0,0,0,0,0,0,0,0,bright
118,65,0.525490196078431,0.462745098039216,0.462745098039216,121,126,135,0,0,0,0,0,0,0,0,0,bright
118,66,0.529411764705882,0.466666666666667,0.466666666666667,122,126,135,0,0,0,0,0,0,0,0,0,bright
118,67,0.537254901960784,0.474509803921569,0.474509803921569,124,126,135,0,0,0,0,0,0,0,0,0,bright
118,68,0.556862745098039,0.486274509803922,0.486274509803922,127,125,136,0,0,0,0,0,0,0,0,0,bright
118,69,0.572549019607843,0.501960784313725,0.501960784313725,131,125,136,0,0,0,0,0,0,0,0,0,bright
118,70,0.588235294117647,0.517647058823529,0.509803921568627,134,124,136,1,1,0,0,0,0,0,0,0,bright
118,71,0.603921568627451,0.533333333333333,0.525490196078431,137,124,136,1,1,0,0,0,0,0,0,0,bright
118,72,0.611764705882353,0.541176470588235,0.533333333333333,139,124,136,1,1,0,0,0,0,0,0,0,bright
118,73,0.619607843137255,0.549019607843137,0.541176470588235,141,124,136,1,1,0,0,0,0,0,0,0,bright
118,74,0.607843137254902,0.549019607843137,0.537254901960784,140,124,135,1,1,0,0,0,0,0,0,0,bright
118,75,0.607843137254902,0.549019607843137,0.537254901960784,140,124,135,1,1,0,0,0,0,0,0,0,bright
118,76,0.607843137254902,0.549019607843137,0.537254901960784,140,124,135,1,1,0,0,0,0,0,0,0,bright
118,77,0.596078431372549,0.537254901960784,0.525490196078431,137,124,135,1,1,0,0,0,0,0,0,0,bright
118,78,0.596078431372549,0.537254901960784,0.525490196078431,137,124,135,1,1,0,0,0,0,0,0,0,bright
118,79,0.615686274509804,0.556862745098039,0.545098039215686,142,124,135,1,1,0,0,0,0,0,0,0,bright
118,80,0.647058823529412,0.584313725490196,0.584313725490196,148,126,135,0,0,0,0,0,0,0,0,0,bright
118,81,0.670588235294118,0.607843137254902,0.607843137254902,153,126,135,0,0,0,0,0,0,0,0,0,bright
