frame_index,time_s,R_skin_raw,R_normalized,G_skin_raw,G_normalized,B_skin_raw,B_normalized,frame_luminance,face_detected,skin_pixel_count,BVP_detrended,BVP_butterworth,BVP_cheby1,BVP_cheby2,BVP_elliptic,gt_bpm,bisenet_conf,vote_mean,highconf_pct,roi_coverage,green_cv,hair_rej_frac,clust_agree,quality_score,BVP_pca,BVP_ham_tight,BVP_ham_adapt,BVP_el_tight,BVP_el_adapt,f_p1_adapt,f_p2_adapt,N_ham_mid
98,3.23350934494647,160.928283691406,1.04055664700303,126.286842346191,1.04535077840777,113.897552490234,1.05212611614543,128.434112548828,1,69692,-0.00931060065779737,0.000520203220293915,0.00104214403470409,-0.000632244807744111,0.00109581543745996,103,0.948697030544281,0.807290171994873,0.498866440911439,0.878396773380388,0.344414710998535,0.0660448701789766,0.263444871721288,0.670754087150666,0.00192186740088024,-0.000504801683290738,-0.000449752802161248,-0.000598765094252704,-0.000201189120070398,0.857877065500659,3.2357453557067,61
99,3.26684449283252,160.787994384766,1.03964954125891,126.16854095459,1.04437152792134,113.708518981934,1.05037992330317,128.425659179688,1,69511,-0.0103998022565094,0.000483181116147851,0.000867134826964609,-0.000424667380936307,0.000915175567918984,103,0.948594570159912,0.807387799532928,0.498050668239559,0.876115452482985,0.344089478254318,0.068300983110663,0.264145243198918,0.670527093788641,0.00256105135896763,-0.000503638814037376,-0.000351251417724896,-0.000375252008897245,-9.79478571800253e-05,0.857877065500659,3.2357453557067,61
100,3.30017964071856,160.694152832031,1.03904276506505,125.990249633789,1.04289570536121,113.568778991699,1.04908907824126,128.296310424805,1,69660,-0.00872163949898558,0.00052527021010959,0.000678103063601593,-0.00011554202018136,0.000686542187812996,103,0.947516083717346,0.807728012249976,0.496497272466265,0.877993445928913,0.344468533992767,0.0671288127048147,0.263077806488659,0.670299574644293,0.00470582082502167,-0.000394574814508645,-0.000150338918749841,-3.1271612289514e-05,0.000108930361317216,0.857877065500659,3.2357453557067,61
101,3.33351478860461,160.976348876953,1.04086743480964,126.003776550293,1.04300767563803,113.526565551758,1.04869913252562,128.531875610352,1,69225,-0.00757606994916826,0.000751656012570742,0.000682930458093893,0.000306532499010823,0.000637839305880126,103,0.963521003723145,0.806803900325027,0.496785843264717,0.87251071338543,0.345444530248642,0.0734182001512478,0.377276995305164,0.695949518032625,0.00614513812166954,-0.000154385733541044,0.000170090718876364,0.000455789056514172,0.000450277224223753,0.857877065500659,3.2357453557067,61
102,3.36684993649066,160.932678222656,1.04058506188821,125.829261779785,1.04156311381508,113.208847045898,1.04576421487122,128.314178466797,1,69739,-0.00856108088272117,0.00118910994393357,0.00100703673568498,0.000829122742666908,0.00092237777476401,103,0.962782680988312,0.807439166033353,0.499046444600582,0.878989160574742,0.345337480306625,0.0663977816990169,0.376489482212249,0.696857754824356,0.00685375147021749,0.000206317726300225,0.0005935868650102,0.00105762470063488,0.000906794690425843,0.857877065500659,3.2357453557067,61
103,3.4001850843767,160.57356262207,1.03826303299024,125.632469177246,1.03993414521925,113.14387512207,1.04516403816521,128.573348999023,1,69724,-0.00721665948697595,0.00177208925841023,0.00163033958565113,0.00141453533830841,0.0015365615736893,103,0.963114857673645,0.807469450978142,0.498379324192531,0.878800100831863,0.344713151454926,0.0650869674817242,0.377875623888475,0.697433814594659,0.00353997530989935,0.0006395119028506,0.00106686451068674,0.00169306581935638,0.00140494940502875,0.857877065500659,3.2357453557067,61
104,3.43352023226275,160.680786132812,1.03895633645597,125.727569580078,1.04072134741926,113.233818054199,1.04599488400681,128.28076171875,1,70205,-0.00739865105726087,0.00236124840408258,0.00238326112960364,0.00200158541832698,0.00230435256292854,103,0.964767217636108,0.809287087814258,0.501032689979346,0.8831928544471,0.343875348567963,0.0628884136369355,0.36681148066377,0.696349371922723,0.00555617609501006,0.00107036142385715,0.0015108050479252,0.00224794563623202,0.00183561647565724,0.857877065500659,3.2357453557067,61
105,3.46685538014879,160.294876098633,1.03646105568866,125.501693725586,1.0388516395706,113.193183898926,1.04561952689829,128.523452758789,1,70129,-0.00508903049617662,0.0027858397145942,0.00300411047688824,0.00251441148181392,0.00294151073240341,103,0.964309751987457,0.806699083118254,0.501903634730283,0.882236759340798,0.343434065580368,0.0651905900113222,0.367380113790301,0.695462782976764,0.00155547813504424,0.0014189800504257,0.00184275874050598,0.00261083653519796,0.002090032821114,0.857877065500659,3.2357453557067,61
106,3.50019052803484,160.649871826172,1.03875644563178,125.890510559082,1.04207010613451,113.565399169922,1.04905785721252,128.211212158203,1,71448,-0.00643295522759477,0.00289692684685801,0.00323679242576398,0.0028712175336334,0.00316878220020832,103,0.955300331115723,0.809297204493711,0.503862949277796,0.891706708268331,0.343502849340439,0.0537784711388456,0.349121039077371,0.691904176110932,0.00204205367595548,0.00162472076274042,0.00200128392935875,0.00271026535170501,0.00209835596368666,0.857877065500659,3.2357453557067,61
107,3.53352567592089,160.712554931641,1.03916175239672,126.104972839355,1.04384533708857,113.919242858887,1.052326480445,128.576171875,1,71210,-0.00574141299931133,0.00261572976276414,0.00293154594538322,0.00299896290346779,0.00283174607952484,103,0.945347845554352,0.811313954032673,0.509254318213734,0.889913645509192,0.342598050832748,0.0549244554418326,0.339601179609605,0.687732075246351,0.00149068140489097,0.00166266977319878,0.00196305166382012,0.00253764622758271,0.00185425716457266,0.857877065500659,3.2357453557067,61
108,3.56686082380693,160.940979003906,1.04063873444909,126.440238952637,1.04662053271451,114.236511230469,1.055257239994,128.642272949219,1,71388,-0.00756469297920756,0.00196202255866843,0.00210821932455692,0.00284399786670341,0.0019665149082565,103,0.930625379085541,0.812676266786201,0.514526250910517,0.89170351495166,0.343595832586288,0.0523745284668615,0.329453129377486,0.682702299449425,-0.00112027790480409,0.00154496582118964,0.00174423369977213,0.00214549073311901,0.00141413140002928,0.857877065500659,3.2357453557067,61
109,3.60019597169298,161.281723022461,1.04284197334098,126.73583984375,1.0490673958705,114.734725952148,1.05985948744065,128.62532043457,1,70784,-0.00446116474780303,0.00105182946050886,0.000953746526154625,0.00238566246572239,0.000788726289733781,103,0.911816596984863,0.815160676612417,0.523027802893309,0.887540280616403,0.342919081449509,0.0590949556756486,0.319733273056058,0.675477746271807,0.00101766474515771,0.0013065582044068,0.00138607013715314,0.00162099655383485,0.000870343154393437,0.857877065500659,3.2357453557067,61
110,3.63353111957902,161.508407592773,1.04430770783464,127.065063476562,1.05179257431694,114.997116088867,1.06228331051169,129.034057617188,1,71592,-0.00704876710880595,6.07903419079046e-05,-0.000249763551940872,0.00164060527517679,-0.000400543406364241,103,0.893664002418518,0.815277312176407,0.525128505978322,0.895571678759069,0.340863287448883,0.0506004503377533,0.313023801542072,0.670980151294285,-0.00128246936538759,0.000982502501984794,0.000931609029094035,0.00104685499922562,0.000310388437662139,0.857877065500659,3.2357453557067,61
111,3.66686626746507,162.849639892578,1.05298006891825,128.096710205078,1.06033212357369,115.93000793457,1.07090087825519,129.953033447266,1,71168,-0.00842868745655903,-0.000839694825198852,-0.00124038654301381,0.000667498588806349,-0.00134187901254122,103,0.963316977024078,0.818804331534772,0.527048673561151,0.887049732020441,0.337587416172028,0.0561635298516764,0.306865445143885,0.686977034815483,0.0107742301066252,0.000588626302394884,0.000405665242215252,0.000467465280982478,-0.000219064129336316,0.857877065500659,3.2357453557067,61
112,3.70020141535112,162.715835571289,1.05211489486232,128.156478881836,1.06082686421027,115.967224121094,1.07124466195316,130.067413330078,1,71616,-0.0104260841326139,-0.00155145950413246,-0.00188647284062876,-0.000440016772666886,-0.00192945625871205,103,0.966603457927704,0.822856158772714,0.536653820375335,0.893480050902014,0.33460733294487,0.0511390573146693,0.295897564789991,0.68721936002412,0.0100405115661599,0.00011646762169917,-0.000191101420990236,-0.000124276113946216,-0.000727107520082699,0.857877065500659,3.2357453557067,61
113,3.73353656323716,162.925537109375,1.05347081766431,128.259033203125,1.06167576689559,116.165077209473,1.07307232547087,130.036437988281,1,71562,-0.00821711982979426,-0.00208965064825089,-0.00223879632857434,-0.00156188374476561,-0.00224524569886297,103,0.955797612667084,0.826532703576386,0.545848355272351,0.891593885102725,0.333374947309494,0.0570624073358833,0.286967943880831,0.682519547484473,0.0108422024012234,-0.000452915452344104,-0.000869130002159274,-0.000771775213751369,-0.00126375195686053,0.857877065500659,3.2357453557067,61
114,3.76687171112321,163.105087280273,1.05463178278189,128.320343017578,1.06218326443905,116.179100036621,1.07320186102578,130.012756347656,1,71377,-0.00820180953793234,-0.00256489452970314,-0.00249350936697002,-0.00256907201171099,-0.00250329790799678,103,0.943703651428223,0.828833751301773,0.552180674446951,0.890176221892421,0.332297921180725,0.0549617749398252,0.28007621502725,0.678914022132488,0.0127695931382461,-0.00112117434677236,-0.00162284126044226,-0.00151542603623905,-0.00187926020172192,0.857877065500659,3.2357453557067,61
115,3.80020685900925,162.675109863281,1.05185156386046,128.174041748047,1.06097224242643,116.040016174316,1.07191707693108,129.727569580078,1,71296,-0.00997518488091945,-0.0031060114196196,-0.00287581891047671,-0.00334105085951868,-0.00292149053080468,103,0.938122749328613,0.826741098144823,0.555150359066427,0.889166032700198,0.333239555358887,0.0618959130987865,0.279791292639138,0.67593381939314,0.00800081509499589,-0.00184393544953004,-0.00240227685974785,-0.00234602848137292,-0.00257494430739257,0.857877065500659,3.2357453557067,61
116,3.8335420068953,163.169616699219,1.05504902774512,128.254028320312,1.06163433852469,116.139213562012,1.07283341060082,129.853393554688,1,70382,-0.00658985769170817,-0.00375783041644191,-0.00349665858703193,-0.00378369399945111,-0.00358269663102616,103,0.92284494638443,0.83443683517566,0.565400244380665,0.875692085650654,0.332117170095444,0.0708446866485014,0.271177289647921,0.670498911697064,0.0154487226078029,-0.00251707238987299,-0.00309962513095507,-0.00317492604331028,-0.0032706134212207,0.857877065500659,3.2357453557067,61
117,3.86687715478135,162.960464477539,1.05369665680378,128.175979614258,1.06098828328955,115.974006652832,1.07130731543973,129.920211791992,1,70366,-0.008884965520706,-0.00441011365584014,-0.00425529480795056,-0.00384591013224321,-0.00435661125525445,103,0.921315670013428,0.834801845588305,0.566054628655885,0.87549301382305,0.331879407167435,0.0739800679332612,0.271039990904698,0.669660473932636,0.0179916120397439,-0.00298945403538647,-0.00356210444607002,-0.0038376279158175,-0.00380652250800266,0.857877065500659,3.2357453557067,61
118,3.90021230266739,162.559997558594,1.05110725172933,127.79020690918,1.0577950147744,115.533973693848,1.06724252073615,129.905410766602,1,70334,-0.00908446765713555,-0.00480520085947393,-0.00484560594468809,-0.00352533838236662,-0.00492262632946335,103,0.921799063682556,0.834390195353599,0.565928285039952,0.875094870167842,0.33113420009613,0.0720764435817999,0.270722552392868,0.669940084496844,0.0157896931667981,-0.00310311878427647,-0.00363216526555782,-0.00413427161065061,-0.00398376982187146,0.857877065500659,3.2357453557067,61
119,3.93354745055344,162.362915039062,1.04983292305942,127.551727294922,1.05582097816245,115.262405395508,1.06473391460061,129.927474975586,1,70358,-0.00880429565787261,-0.0046350362971547,-0.00487638975416763,-0.0028710769312149,-0.00490018021308535,103,0.923348605632782,0.834304556695756,0.56432815031695,0.875393477909248,0.330146163702011,0.06998618939196,0.270701270644419,0.670640526573517,0.0197454710585712,-0.0027493504217506,-0.00320356071389792,-0.00389801860952532,-0.00363443965309412,0.857877065500659,3.2357453557067,61
120,3.96688259843948,161.994415283203,1.04745021654207,127.241600036621,1.05325387168605,115.026725769043,1.0625568292759,130.391403198242,1,70753,-0.00736598859932924,-0.00369018905821911,-0.0040580135841242,-0.00197381857962694,-0.0040264636261537,103,0.927052557468414,0.834117752368569,0.559933854394867,0.880308063653217,0.329287379980087,0.0615131947295734,0.272285274122652,0.673201633508616,0.0220630165076388,-0.00191999497066897,-0.00227256552297964,-0.00306599872296583,-0.00269516158479715,0.857877065500659,3.2357453557067,61
121,4.00021774632553,161.91471862793,1.04693490075986,126.992416381836,1.05119123140891,114.791839599609,1.06038707349292,130.864135742188,1,71351,-0.00528028496425353,-0.00199044975300705,-0.00236860404902344,-0.000951004940337944,-0.00230636925917157,103,0.964116215705872,0.826365432860086,0.546957996384073,0.887748373209909,0.329603582620621,0.0569469846839113,0.306821207831705,0.6885548645154,0.0306164123902057,-0.000732093052461591,-0.000962425244290723,-0.00172361188399373,-0.00125360960110658,0.857877065500659,3.2357453557067,61
122,4.03355289421158,161.505966186523,1.04429192178732,126.492530822754,1.04705338340675,114.42887878418,1.05703423100683,130.400634765625,1,72715,-0.00124475207328834,0.000171677105915505,-0.000114888806741293,7.34759813320799e-05,-5.63361272917068e-05,103,0.958080768585205,0.816406518600014,0.530674551330537,0.903123641557474,0.335546165704727,0.0492206421163758,0.298700405693461,0.684666274266376,0.0302208419878557,0.000588260513406631,0.000493130972731598,-0.000102097149776671,0.000453122704902785,0.857877065500659,3.2357453557067,61
123,4.06688804209762,160.937606811523,1.04061692997123,125.783813476562,1.04118691136779,113.625595092773,1.04961391571538,129.658096313477,1,73008,-0.000230950323573509,0.00230610144531228,0.00215226102689655,0.000988383404575891,0.0021840354535046,103,0.944409787654877,0.815581854043392,0.525997150997151,0.909586993085405,0.338138163089752,0.047305799539027,0.277969537584922,0.677243797313138,0.030740364447306,0.0017623113254325,0.00180678951704233,0.00147613667814771,0.00209435580773215,0.857877065500659,3.2357453557067,61
124,4.10022318998367,160.088882446289,1.03512910794604,124.842544555664,1.03339547260132,112.735504150391,1.04139172036745,129.195663452148,1,73169,0.00331599834844509,0.00389568633813455,0.00383977753198132,0.00171283444559662,0.00384597701562252,103,0.922703564167023,0.814106156067916,0.518211264333256,0.909892433003793,0.338830262422562,0.0434993471367282,0.253563667673468,0.667249960248156,0.0262305002408469,0.00253897944569762,0.00271862726657176,0.00268905333175381,0.00334008480629949,0.857877065500659,3.2357453557067,61
125,4.13355833786972,159.281463623047,1.02990836610894,123.748794555664,1.02434185788864,111.617904663086,1.03106791987942,128.582611083984,1,72923,0.00744481996542373,0.00459223429228843,0.00454609188458205,0.00220466638013121,0.00454840456195629,103,0.897746682167053,0.814205851834583,0.514364466629184,0.902937024838414,0.340006619691849,0.0506302468982937,0.228432730414273,0.654863547487808,0.0273889492746951,0.00277215492220833,0.00307409012734878,0.0033120173771334,0.00396101419994678,0.857877065500659,3.2357453557067,61
126,4.16689348575576,158.527984619141,1.02503639725482,123.025512695312,1.01835482676425,110.634323120117,1.02198210718117,127.967063903809,1,73086,0.00441149075700698,0.00435117967922866,0.0042217782430976,0.00246100284080508,0.00424559488095002,103,0.874164700508118,0.811673918397504,0.505650877048956,0.907957015963724,0.341094076633453,0.043369153363563,0.212831458829324,0.646503186034225,0.0241245999411822,0.00246713560181333,0.00287107625372122,0.00328766179481489,0.00390057643856885,0.857877065500659,3.2357453557067,61
127,4.20022863364181,158.117324829102,1.02238108543281,122.26594543457,1.01206743995088,109.498138427734,1.01148662627324,127.088394165039,1,72306,0.00247378165545814,0.00344215612118805,0.00318304401486366,0.00251184832701182,0.00323994779795487,103,0.855074286460876,0.810970043979753,0.500871296987802,0.899910389804351,0.340707272291183,0.0499079006322497,0.197369512903493,0.637451218890708,0.0241475637746965,0.00177823843077028,0.00225811583900224,0.00274208419845439,0.00329147722985827,0.857877065500659,3.2357453557067,61
128,4.23356378152785,157.690399169922,1.01962059907053,121.641822814941,1.00690120842486,108.783966064453,1.00488947489985,126.001426696777,1,72714,0.00382785346263625,0.00232924714084547,0.00197083940995661,0.00240545808560075,0.00205084828237428,103,0.837060928344727,0.809069321817898,0.495722969441923,0.902707601395389,0.341431438922882,0.0440466288438381,0.181024286932365,0.63023649322122,0.0241376594746633,0.000956714603085524,0.00148260145830034,0.00193763600685061,0.00240663939545318,0.857877065500659,3.2357453557067,61
129,4.2668989294139,156.541717529297,1.01219326380649,120.736595153809,0.999408104451226,107.97021484375,0.997372466038568,126.458290100098,1,73778,0.00535355811894073,0.00147558613429925,0.00111903649321326,0.00219368600457751,0.00119917368358406,103,0.79956728219986,0.954729052020928,0.907221664994985,0.918390718749222,0.346575230360031,0.0510244728259516,0.162948304372577,0.645263376176514,0.0195375244764854,0.000266281671071524,0.000806471067833833,0.00117952545174409,0.00156259344561889,0.857877065500659,3.2357453557067,61
130,4.30023407729995,156.904281616211,1.0145375904963,120.328453063965,0.996029671327135,106.928497314453,0.987749623455417,124.321319580078,1,71605,0.0016985761413679,0.00115920156738913,0.000935096081931342,0.00191758355623518,0.000995955679391555,103,0.805018961429596,0.811707748527803,0.490943369876405,0.897272032379735,0.33787128329277,0.042805408317983,0.15512883178549,0.61777319108918,0.0239965969506372,-0.000104375269625597,0.000418663132240567,0.000710408731704229,0.00101086382016,0.857877065500659,3.2357453557067,61
131,4.33356922518599,154.185531616211,0.996958248200791,118.770462036133,0.983133259448914,105.840019226074,0.977694831244375,127.740585327148,1,71554,0.00372550135827668,0.00137722495292821,0.00138769695797825,0.00160077014413267,0.00142832141351107,103,0.96413242816925,0.797677278698605,0.4753053637812,0.898355304456999,0.343818753957748,0.0442686754551161,0.390278670654331,0.701541308840081,-0.00246258413553008,-0.000101367742870956,0.000375219026135245,0.000628443588532622,0.000853921865431643,0.857877065500659,3.2357453557067,61
132,4.36690437307204,153.771560668945,0.9942815265521,118.232406616211,0.978679456965675,105.361442565918,0.973273989955698,127.225440979004,1,72099,0.00681205934810256,0.00187350286915568,0.00214432084415809,0.00124671900755064,0.00218206931112599,103,0.952026128768921,0.795563507584479,0.469132720287383,0.908849111307198,0.346163600683212,0.0417118366317913,0.366523807542407,0.693750101356521,0.00258196625035482,0.000183088123423789,0.000587663204830382,0.000857636963282007,0.00101523897284529,0.857877065500659,3.2357453557067,61
133,4.40023952095808,153.135650634766,0.99016975453923,117.559547424316,0.973109804047459,104.778228759766,0.967886565350573,126.817665100098,1,71668,0.0100032186784384,0.00226948759268691,0.00273350212346451,0.000847193765954016,0.00279170113251816,103,0.934621393680573,0.794054994325687,0.461614667634091,0.903700901582498,0.347519993782043,0.0475127671647437,0.342914550426969,0.683447214624315,0.00325279769470679,0.000551092342734487,0.000863132383230214,0.00118312910597406,0.00127614497881285,0.857877065500659,3.2357453557067,61
134,4.43357466884413,152.161880493164,0.983873390902869,116.82299041748,0.967012886695396,103.931060791016,0.960060870020024,126.702331542969,1,72356,0.00787088725092031,0.00223293811746836,0.00275354444187282,0.000391858945007689,0.00284334968296081,103,0.912402093410492,0.793193837875689,0.456271767372436,0.914162981680354,0.350664973258972,0.037207833228048,0.324700093979767,0.675726056407226,-0.00310882048642311,0.000775826242114836,0.000980805857105996,0.00133820228808865,0.00136538468045411,0.857877065500659,3.2357453557067,61
135,4.46690981673018,151.633560180664,0.98045729026283,116.268135070801,0.96242002129644,103.076858520508,0.95217019548293,126.084373474121,1,71690,0.00427865085161241,0.00160751499852207,0.00203579323706884,-0.00011868782979012,0.0021476646379068,103,0.893367290496826,0.791319105407542,0.449100292927884,0.906779661016949,0.350675642490387,0.0413736402732102,0.310210629097503,0.667027987081502,-0.00150105286809265,0.000686661197668426,0.000776679018762194,0.00111024887727819,0.00106745862308915,0.857877065500659,3.2357453557067,61
136,4.50024496461622,151.440994262695,0.979212165780468,115.783622741699,0.958409426598173,102.406547546387,0.945978212719542,125.167335510254,1,71263,0.00448895254269441,0.000456509520488224,0.000699549868147004,-0.000664143236447164,0.000809255586952856,103,0.876689493656158,0.791855521097905,0.44237542623802,0.902577417516307,0.349936753511429,0.0397694889494016,0.300268021273312,0.661233963656379,-0.00455099949251736,0.000232325521014573,0.000206303433496332,0.000426336837443141,0.000309430353425371,0.857877065500659,3.2357453557067,61
137,4.53358011250227,151.202255249023,0.977668487678167,115.096710205078,0.952723445845828,101.697708129883,0.939430324323775,124.318061828613,1,70305,0.00905791602364606,-0.000977388031821568,-0.00091105106262276,-0.00120085922725015,-0.000824904397060506,103,0.859197735786438,0.794206196809141,0.439982931512695,0.893249647426531,0.347890168428421,0.0475942419352789,0.286409216983145,0.653307437995422,0.00065235604857217,-0.000499398587960709,-0.000635920277762728,-0.000612863726535425,-0.00080551416752291,0.857877065500659,3.2357453557067,61
138,4.56691526038831,150.425796508789,0.972647932653646,114.638809204102,0.948933128826954,101.017166137695,0.933143832757808,123.48218536377,1,70384,0.00385042546432166,-0.00236239400055988,-0.00236868411081279,-0.00166843330485722,-0.00231164465559099,103,0.840559005737305,0.795218610290218,0.436548079108888,0.894639838318101,0.346913367509842,0.0413356551803033,0.274707319845419,0.647511232632605,-0.000810924322164702,-0.00131099579097278,-0.00154646899402874,-0.00176066518933879,-0.00202707124424022,0.857877065500659,3.2357453557067,61
139,4.60025040827436,150.705123901367,0.974454053792641,114.340110778809,0.946460625551172,100.502647399902,0.928390977323759,122.100219726562,1,69587,0.00539991664994058,-0.00338103325740901,-0.00331897369289525,-0.00199782538884304,-0.0032773775457301,103,0.824000895023346,0.794204856271047,0.43388851365916,0.880658592454788,0.343240320682526,0.0481035726489236,0.264014830356245,0.639947589457467,0.00752047557013889,-0.00196179672296117,-0.0022795808889002,-0.00270504645210001,-0.00304023168067176,0.857877065500659,3.2357453557067,61
140,4.63358555616041,151.207168579102,0.977700257098399,114.484367370605,0.947654722558617,100.259208679199,0.926142217538031,120.283561706543,1,68544,0.00145655074669668,-0.00381957516603438,-0.00359165349034457,-0.00213247361189553,-0.00354764352613319,103,0.81284099817276,0.794764433551198,0.434567577030812,0.869704236610711,0.3347327709198,0.048240772461396,0.253428454715219,0.63513030360265,0.0201417354706652,-0.00224787530891119,-0.00262748703550002,-0.00317483099449968,-0.00357260431287916,0.857877065500659,3.2357453557067,61
141,4.66692070404645,145.518356323242,0.940916596261389,110.678199768066,0.916148825410935,97.1897201538086,0.897787885331911,126.467132568359,1,72002,0.00700325508549118,-0.00362352835055357,-0.00323272902079397,-0.00203842283136538,-0.00317736960922041,103,0.944504797458649,0.922381785691138,0.823643787672565,0.917643760195759,0.356209456920624,0.050838601141925,0.34874031276909,0.712216442874,-0.0202379414164398,-0.00206792669274744,-0.00248639364362421,-0.00303196965720488,-0.00348652738757106,0.857877065500659,3.2357453557067,61
142,4.7002558519325,144.811859130859,0.93634841015538,110.076759338379,0.911170347767031,96.4090042114258,0.890576039121761,126.3203125,1,72974,0.00447711627688283,-0.00290519628002866,-0.00245722722372022,-0.00172209553729656,-0.00240070374700402,103,0.928972542285919,0.899137592384502,0.765587743579905,0.928765065991269,0.359063804149628,0.0443802420740477,0.323348041768301,0.699639423670193,-0.0204978710852455,-0.00145426693364697,-0.00188753444671932,-0.00231797872981791,-0.00282422446409205,0.857877065500659,3.2357453557067,61
143,4.73359099981854,144.120849609375,0.931880366787058,109.375778198242,0.905367912874548,95.7209396362305,0.884220057862027,126.033752441406,1,72827,0.00624383747706192,-0.00190119984138916,-0.00155117475143478,-0.00122866230151225,-0.00151384327907187,103,0.91224730014801,0.863388578411853,0.654976862976643,0.925951354718948,0.363034695386887,0.0466618351959924,0.30054787372815,0.683383221833644,-0.0244721469144895,-0.000560883519676559,-0.000985102000733812,-0.00123914182786693,-0.00179123272354658,0.857877065500659,3.2357453557067,61
144,4.76692614770459,143.556915283203,0.928233987181739,108.741729736328,0.900119519289782,95.1203994750977,0.878672581436875,125.439407348633,1,72382,0.00868025991550231,-0.000893923778193337,-0.000766246743368252,-0.000640171577010887,-0.000764625610237528,103,0.896130919456482,0.845214740312969,0.596667679809897,0.922780759571132,0.364537954330444,0.0468644424329734,0.279945290265536,0.671566425190546,-0.0263671027103104,0.000384910911710537,-7.77794962471188e-06,-9.88714483825317e-05,-0.000687602298700979,0.857877065500659,3.2357453557067,61
145,4.80026129559064,143.162170410156,0.925681580655693,108.25562286377,0.896095725613593,94.6653060913086,0.874468666393042,124.999641418457,1,71713,0.0109311089407816,-0.000123720151831897,-0.000247209981204989,-5.81042560678727e-05,-0.000279568031136341,103,0.879991054534912,0.812535151692627,0.489715951082788,0.914333435332517,0.363550394773483,0.0551305589555284,0.260873202906028,0.655858545120574,-0.0296988918188779,0.00114972648519769,0.000808739214706561,0.000799150358465738,0.000188869826771257,0.857877065500659,3.2357453557067,61
146,4.83359644347668,142.70768737793,0.922742909284287,107.722671508789,0.891684172490306,93.8313522338867,0.866765036122945,124.008399963379,1,71976,0.00766969606008522,0.000277468118620471,-1.39425917470307e-05,0.000415487507883605,-6.0586183307139e-05,103,0.862770020961761,0.783654736764107,0.404495943092142,0.916238097662814,0.364867359399796,0.0473929426141861,0.249485939757697,0.644737769726531,-0.0384056151533315,0.00155842480581404,0.00128622369312782,0.00124513765289508,0.000635478002046799,0.857877065500659,3.2357453557067,61
147,4.86693159136273,142.370849609375,0.920564928068111,107.26033782959,0.887857163575869,93.3586807250977,0.862398743539112,123.32999420166,1,71277,0.00945018408649601,0.000308945772070423,5.26025398142316e-06,0.000701877854052259,-2.98297045229183e-05,103,0.849372744560242,0.774892321506236,0.375591004110723,0.909319385086432,0.363306939601898,0.0495120239841806,0.235882542755728,0.636576235154984,-0.0389805195921441,0.00153695325231846,0.00134691952950477,0.00118138249529779,0.000600513887928235,0.857877065500659,3.2357453557067,61
148,4.90026673924878,142.154708862305,0.919167369566316,106.861450195312,0.884555335046132,92.8915481567383,0.858083616794706,122.780502319336,1,70236,0.0105824485193871,7.70879249927266e-05,-8.63440325828117e-05,0.000761638458826965,-9.66334130796835e-05,103,0.840729594230652,0.769681265068246,0.364926818155931,0.896130242290468,0.362031847238541,0.0514436633195963,0.223959223190387,0.630679510078254,-0.0414928250638799,0.00112366213918019,0.00102498204457204,0.000707294314400851,0.000186025190819764,0.857877065500659,3.2357453557067,61
149,4.93360188713482,142.403503417969,0.920776066451016,106.851226806641,0.884470710020218,92.8084106445312,0.85731563586876,121.882804870605,1,69606,0.0114175998632257,-0.000260410688369336,-0.000207749278647254,0.000606841899657316,-0.000201159795880915,103,0.82936018705368,0.762415117470716,0.341867080424101,0.886012143429946,0.360133111476898,0.0575349091788546,0.213587909088297,0.623335066606606,-0.036981749841756,0.000449629284113195,0.00044692640802694,3.50520701314817e-05,-0.000397743322654509,0.857877065500659,3.2357453557067,61
150,4.96693703502087,143.381774902344,0.927101535612123,108.246994018555,0.896024299565601,94.0723571777344,0.868991313948924,119.707977294922,1,69195,0.00306928836624215,-0.000556001045976472,-0.000322540828133634,0.000296888539502786,-0.000325219819403547,103,0.836657404899597,0.757872678661753,0.328679817905918,0.880780539962577,0.357848078012466,0.054479958249004,0.217891466146398,0.625600386866689,-0.0239075756977932,-0.00030267013114235,-0.000209537813529513,-0.000584922042888414,-0.000906361386511668,0.857877065500659,3.2357453557067,61
151,5.00027218290691,139.098236083984,0.899404323612482,104.838165283203,0.86780741088776,90.9959869384766,0.840573412063515,124.538345336914,1,71743,0.00891986346347196,-0.000713222769612403,-0.000423839662140153,-6.92390029932704e-05,-0.000460901802523793,103,0.94198477268219,0.900594250774756,0.768548847971231,0.91440115219414,0.375321239233017,0.0601715545699028,0.313814588182819,0.698750512230878,-0.0658490525988873,-0.000948346862795768,-0.000764254325620168,-0.000944311075534482,-0.00113968857871431,0.857877065500659,3.2357453557067,61
152,5.03360733079296,139.838958740234,0.904193810369357,105.408676147461,0.872529866251773,91.7320785522461,0.847373042027372,124.639305114746,1,71394,0.0118069004561968,-0.000691670684158294,-0.000497345511241682,-0.000378891632842081,-0.000577087780063585,103,0.945512294769287,0.847377464025922,0.622335210241757,0.909952969066646,0.375550001859665,0.0614206145885112,0.312547272880074,0.688535722739359,-0.0621194143242434,-0.00134297556740261,-0.00107734051575172,-0.000936565849925926,-0.000999192443659825,0.857877065500659,3.2357453557067,61
