frame_index,time_s,G_skin_raw,G_normalized,frame_luminance,face_detected,BVP_detrended,BVP_butterworth,BVP_cheby1,BVP_cheby2,BVP_elliptic,gt_bpm
697,23.200966175896,136.290186285868,0.972703340336928,119.792537950458,1,0.00122325581415952,-0.00339490311985321,-0.0048710957057476,-0.00335392903583347,-0.00487935171967273,99
698,23.2343008974131,135.982007759425,0.970503869558728,120.191636219308,1,0.00173079933371414,0.000452664949712888,-0.000874833936067408,-0.00101854024945573,-0.000895079635392638,99
699,23.2676356189302,136.610655378383,0.974990528910504,119.951727207977,1,0.00351502242506033,0.00286441905930474,0.00143079578568675,0.00139954224004229,0.00141262736330644,99
700,23.3009703404473,136.480840846587,0.974064042329605,120.095381709116,1,0.00679386815884422,0.00367255941806466,0.00183118625302369,0.0036140083089886,0.00181125388817071,99
701,23.3343050619644,136.84365229382,0.976653428376052,120.349264175844,1,0.00517853208159993,0.00320277569762229,0.000834468098329534,0.00536616748969453,0.000811212432963627,99
702,23.3676397834815,136.897910386416,0.9770406684947,120.59364512243,1,0.00591129968410489,0.00209600102064151,-0.000623860811405606,0.00645710581473164,-0.000647454869088403,99
703,23.4009745049986,136.893553351788,0.977009572329584,120.617178498037,1,0.00227796811992845,0.00106111606034763,-0.0015691492257347,0.00676785685493606,-0.00159436484363404,99
704,23.4343092265157,136.334844935007,0.973022069207846,120.922425766478,1,0.00588038623489109,0.000581867961451971,-0.00145683753592098,0.00627565883969923,-0.00149015242118643,99
705,23.4676439480328,136.717924760681,0.97575611071299,120.679209376404,1,0.00613580405910721,0.00073901839031242,-0.000417947311379676,0.00505156930512002,-0.000463969497540176,99
706,23.5009786695499,136.169273011405,0.971840382047955,120.798322526771,1,0.0100700512759133,0.0012678724049167,0.000948055628652156,0.00325442569522121,0.000892610868334693,99
707,23.5343133910669,135.716604648061,0.96860968700608,120.947195767196,1,0.00992298768891189,0.00178273007330545,0.0020558087263626,0.00110748163518897,0.00199872486841361,99
708,23.567648112584,135.830621740594,0.969423427230409,120.802418390205,1,0.00972539723838198,0.00198311460846187,0.0026724694268956,-0.00112665278478439,0.00261835436985533,99
709,23.6009828341011,135.54376242809,0.967376111726022,121.112619406737,1,0.0100371877059583,0.00171492316118352,0.00286004802455864,-0.003179316015791,0.00280588354593918,99
710,23.6343175556182,135.767082695036,0.968969948931347,120.631924805996,1,0.0114486061268842,0.000941460139008643,0.00270988227334982,-0.00480748101931155,0.00265541882444381,99
711,23.6676522771353,136.344053127231,0.973087788094721,120.629476751737,1,0.00944978420709566,-0.000249745117967961,0.00222317918416583,-0.00582321949824507,0.00216974002343275,99
712,23.7009869986524,136.366541479347,0.973248287510112,120.722622681126,1,0.00951406194384344,-0.00161968874534145,0.00136532391841834,-0.0061143300398048,0.0013069484035135,99
713,23.7343217201695,136.908366658226,0.977115294928154,120.650589757331,1,0.00842697953892571,-0.00280097172990162,0.000167209210105103,-0.00565870581918216,9.25185031148034e-05,99
714,23.7676564416866,136.564057524105,0.974657959928515,120.727515982586,1,0.0117519391799615,-0.00333379165312902,-0.00106922568242484,-0.00452416942984395,-0.00115701128802151,99
715,23.8009911632037,136.736932743305,0.975891770724138,120.490056555325,1,0.00749206843927044,-0.0026939926010371,-0.00151587644208979,-0.00286199277801548,-0.00159658306952969,99
716,23.8343258847208,136.925029845886,0.977234220132821,120.566947175358,1,0.0099629331166351,-0.000447968815794657,3.29161878950908e-05,-0.000883552211460661,-2.11770244701306e-05,99
717,23.8676606062379,137.003113507849,0.977791503389133,120.492130746515,1,0.0101012742739196,0.00340242758477996,0.00433749096294186,0.00116159308893016,0.00431096356309221,99
718,23.900995327755,136.710670025445,0.975704333652661,120.294012218311,1,0.0107175304276066,0.00805151824016983,0.0106017404083023,0.00302003167759011,0.0105621867081418,99
719,23.934330049272,137.241253780531,0.979491111005933,117.415638475648,1,0.0350451566366529,0.011883228526357,0.0161152652808188,0.0044674695765097,0.0160295416410561,99
720,23.9676647707891,138.54268472128,0.988779426311548,117.605146161077,1,0.0289926980362565,0.013254799882467,0.0177763272991176,0.00532680836995545,0.0176741195933798,99
721,24.0009994923062,139.250893557913,0.993833914237805,118.228592261905,1,0.0263290932866077,0.0116471420854288,0.0145961921615816,0.00550384147174664,0.0145245872523367,99
722,24.0343342138233,140.621181302224,1.00361366069232,118.764845171443,1,0.0133533876902685,0.00803566667380926,0.00857098721704539,0.00498515085831346,0.00854226849276998,99
723,24.0676689353404,141.909078742166,1.01280538737479,118.951191145315,1,0.00514158710161616,0.00414470692861114,0.00308424444598667,0.00384686506021379,0.00307476674635497,99
724,24.1010036568575,142.940052720947,1.02016345078559,118.655430323742,1,0.00495915230575394,0.00128078148895291,0.00040047186514146,0.00224073830039658,0.000369529247005399,99
725,24.1343383783746,142.569978950828,1.01752223352574,118.508602820134,1,0.00745497674208229,-0.000370736387221893,0.000285394563020507,0.000375168356973089,0.000217019935611148,99
726,24.1676730998917,140.870378465778,1.00539218136205,118.256958948348,1,0.0136131855589909,-0.00150628534083957,0.000773761220287808,-0.00151011551783738,0.000700316829234934,99
727,24.2010078214088,143.009351755471,1.02065803813777,118.375017581326,1,0.00180131233442504,-0.00284887478859984,0.000191203271245531,-0.00317781338503594,0.000157829008092223,99
728,24.2343425429259,143.190624065241,1.0219517789861,118.413224260212,1,-0.00269572900769699,-0.00456645799669024,-0.00166751275178618,-0.00441646320209545,-0.00166209123702309,99
729,24.267677264443,143.343114524547,1.02304010370836,118.284661250769,1,-0.00532248490129572,-0.00640068646673816,-0.00410306016764174,-0.00507325750927361,-0.00409824892611441,99
730,24.3010119859601,142.50621064133,1.01706711896947,118.40489821211,1,-0.0037726130333704,-0.00802097327050336,-0.00652314143111819,-0.00506851637751073,-0.00654036031614287,99
731,24.3343467074771,142.341252198734,1.01588981022478,118.904960672758,1,-0.00639889207954891,-0.00908185653645783,-0.00855941750414608,-0.00440746038406213,-0.00858488303975966,99
732,24.3676814289942,142.835687286698,1.01941859446632,119.468925215194,1,-0.0115391934995073,-0.00913570937043199,-0.00963787566777831,-0.00317769767610441,-0.00964970618871017,99
733,24.4010161505113,143.007552688129,1.02064519819044,119.729762251738,1,-0.011108164120413,-0.00777028991425847,-0.00900206451070949,-0.00153821612258418,-0.00899516635218406,99
734,24.4343508720284,142.944749663122,1.02019697287157,119.42462322695,1,-0.0103673759811829,-0.00494104902013997,-0.0063020823915074,0.000299284912679541,-0.00628324710696623,99
735,24.4676855935455,142.482239412508,1.01689603625997,119.305691247323,1,-0.00648922778609184,-0.00118069168782784,-0.00210017600777432,0.00209917244621098,-0.0020805318592282,99
736,24.5010203150626,138.206556887428,0.986380481268786,120.42768192048,1,0.00132350937240466,0.0025229234703156,0.00222182535076707,0.00363070985319107,0.00224196753793774,99
737,24.5343550365797,138.493935927163,0.988431506067493,120.493850391111,1,-0.0023204160119964,0.00514676948864652,0.00515359872306472,0.00469545565769132,0.0051799547193578,99
738,24.5676897580968,139.029090642561,0.99225090637393,119.979923979397,1,0.000840153712844849,0.0060558663504169,0.00577431203611714,0.00515675411514678,0.00580198877367357,99
739,24.6010244796139,141.610022245822,1.0106710205442,118.130844229945,1,-0.00154750177690588,0.00519738926724356,0.00405935664318876,0.00495115687077047,0.00408655959168587,99
740,24.634359201131,142.695402377663,1.01841738078149,118.164518807306,1,-0.00518813641694815,0.00311614039377556,0.000917107231232653,0.00410095778274755,0.000957259917872496,99
741,24.6676939226481,144.329237345464,1.03007806431306,119.074623812841,1,-0.0140617789146517,0.000763905402716026,-0.00212317503447068,0.00270872137280468,-0.00206643915214383,99
742,24.7010286441652,144.276536587383,1.02970193889405,118.88849844741,1,-0.0136049033464494,-0.00096334501824082,-0.00376379003891914,0.000947510423702291,-0.00370455927077612,99
743,24.7343633656823,144.396852926179,1.03056063685194,118.811236059811,1,-0.0132326479951789,-0.00166622416446604,-0.00373244044593249,-0.000964121090823265,-0.00368184099178484,99
744,24.7676980871993,144.51204112706,1.03138273527897,118.628657119891,1,-0.0125123210706743,-0.00149314773392984,-0.00274127017987778,-0.00278599781078997,-0.00269672625600067,99
745,24.8010328087164,143.338985729061,1.02301063648647,118.656923017757,1,-0.0108579820836002,-0.000848734536516084,-0.00174628867751362,-0.00428711370147908,-0.00169806079953693,99
746,24.8343675302335,143.604384694605,1.02490478945039,118.692658884566,1,-0.0131454824283448,-6.23168374067969e-05,-0.0012194052692511,-0.00527470875953731,-0.00115773152550559,99
747,24.8677022517506,143.444327261054,1.02376245921734,118.519905266106,1,-0.0142236443498259,0.000745494171860935,-0.000972078254192509,-0.00561676491104103,-0.000898957376105863,99
748,24.9010369732677,143.494546860083,1.02412087659909,118.493139678111,1,-0.0145496724914054,0.00154237184496171,-0.000597419616155674,-0.0052599205463674,-0.000526923881769596,99
749,24.9343716947848,143.310328315136,1.02280610846424,118.26708656172,1,-0.0107517764589881,0.00220197792080866,-1.78927244415842e-05,-0.00423541903380937,4.22042450182813e-05,99
750,24.9677064163019,143.242929289992,1.02232508148292,118.525805253875,1,-0.0109731832147641,0.00250428380955591,0.000453006132338602,-0.00265763718354642,0.000510221495821176,99
751,25.001041137819,143.53923608053,1.0244398236575,118.115707611169,1,-0.0136491906429844,0.00227804878991228,0.000439087092538484,-0.000709416969825775,0.000497352870679446,99
752,25.0343758593361,143.394114561624,1.02340409107806,118.042517817982,1,-0.00959267605067884,0.00148677273653985,-0.000257430712852659,0.00137922573755027,-0.000199427653389887,99
753,25.0677105808532,143.92689382549,1.02720653778202,117.794229714912,1,-0.0152703626701824,0.000251256216108372,-0.00155595099838046,0.00335510559170245,-0.00149584208545963,99
754,25.1010453023703,143.865160800815,1.02676594905772,117.805520063776,1,-0.013693635994245,-0.00115927304452748,-0.00307838350713672,0.00497740357522373,-0.00301535057838336,99
755,25.1343800238874,144.909100482885,1.0342165487196,117.721897335932,1,-0.0174199487020029,-0.00242702124581711,-0.00433362276653988,0.00604062718817101,-0.0042710904631814,99
756,25.1677147454044,144.763847269968,1.03317987623973,117.690156971376,1,-0.0164313184211707,-0.00333503619358591,-0.00501169616494451,0.00640474593533012,-0.00495478484435719,99
757,25.2010494669215,144.381616665504,1.03045189562811,117.852376769717,1,-0.0163424719819293,-0.00386307056598787,-0.00515652231983214,0.0060091493124404,-0.00511090037193403,99
758,25.2343841884386,144.207397827006,1.02920849541879,117.894312320563,1,-0.0141422227780552,-0.0041599213534101,-0.00506879136909042,0.00488357387893617,-0.00503131358746054,99
759,25.2677189099557,143.92824185743,1.02721615868875,117.977369791667,1,-0.016495093544927,-0.00441335803538427,-0.00501189205228328,0.00314408586593933,-0.00497768008390074,99
760,25.3010536314728,143.205380848898,1.02205709818146,117.957888478783,1,-0.0148540607523074,-0.0047535401417087,-0.00504412802550792,0.000983238911129526,-0.00501305475890799,99
761,25.3343883529899,143.931366125489,1.02723845659632,118.100881592947,1,-0.0158668901955349,-0.00524846208250435,-0.00510700279625258,-0.00135412946104048,-0.00508121565799857,99
762,25.367723074507,143.400377487201,1.0234487895908,118.063894506446,1,-0.014659036430523,-0.00591683314842044,-0.0051750065489676,-0.00359621018984583,-0.00515452083426273,99
763,25.4010577960241,143.035656132247,1.02084577252902,117.757375751422,1,-0.0123216431916688,-0.00668559273847561,-0.00526319285481881,-0.0054773796022403,-0.00524074225456963,99
764,25.4343925175412,144.045113316364,1.02805027053197,117.708753276325,1,-0.0178857955279659,-0.00732342033692666,-0.00532562599619562,-0.00676999387469675,-0.00530197259323957,99
765,25.4677272390583,143.548658555565,1.02450707188124,117.463227301454,1,-0.0132078829210906,-0.00748881072574374,-0.00530171296251471,-0.00730847297456282,-0.00529829690568273,99
766,25.5010619605754,142.954921029077,1.02026956593134,117.19534850921,1,-0.00908298792756115,-0.00684168054541949,-0.00515841857227493,-0.00701471809134311,-0.00518467299346239,99
767,25.5343966820925,142.565193490447,1.01748807968514,116.982487449457,1,-0.00714224652904064,-0.00500339488659436,-0.00449830225609679,-0.00590525166478443,-0.00452963603529649,99
768,25.5677314036096,142.82425946559,1.01933703408352,117.024084475971,1,-0.00979403371235968,-0.00153209365220575,-0.00224108587548863,-0.00409250780820125,-0.00225335382120994,99
769,25.6010661251266,142.359490623478,1.01601997789975,116.69410601345,1,-0.00276797212442773,0.00375138608915249,0.00272008020922984,-0.00177126342309893,0.00272600244506999,99
770,25.6344008466437,142.739598672666,1.01873280982999,115.29851452236,1,0.000529920378704113,0.0102561641136365,0.0102029308258958,0.000798970712518973,0.0101991033533914,99
771,25.6677355681608,138.967522498457,0.991811494402603,114.553524970726,1,0.0194822063884642,0.0164707474984883,0.018064387327996,0.00332953323941449,0.018025215067457,99
772,25.7010702896779,137.086618698695,0.978387480108257,115.175626385386,1,0.0249042310603962,0.0205315739942273,0.0231507595664641,0.00552799776190504,0.0230866370024573,99
773,25.734405011195,138.55308449384,0.988853649509735,114.797677008023,1,0.0248419916075849,0.0212452615040668,0.0233766669203095,0.00713960114584743,0.0233195379899256,99
774,25.7677397327121,140.276649211232,1.00115473444903,114.689468533574,1,0.0171346358802342,0.0187379265090817,0.0191055138826405,0.00797212315013879,0.0190680767292205,99
775,25.8010744542292,140.820462844071,1.00503593346708,114.967113941051,1,0.012877066077304,0.0142473073816862,0.0127251847893835,0.00792150196417668,0.0127030913491546,99
776,25.8344091757463,140.385053228203,1.0019284141415,116.299121214741,1,0.00219702566661392,0.00933561008352837,0.00701800027256911,0.00698136138574226,0.00699380696443309,99
777,25.8677438972634,138.710087473185,0.989974180096813,117.684165145933,1,0.00286527398809686,0.00504134185598248,0.00348568185453983,0.00524928576673867,0.00343473041390955,99
778,25.9010786187805,137.054565465827,0.978158716119236,118.289713575165,1,0.00394169266122765,0.00145136716281826,0.00166519269393143,0.00291130522325593,0.00158262405240983,99
779,25.9344133402976,136.892693149757,0.977003433065916,117.901947940748,1,0.0075532759978568,-0.00198324447990188,2.17699560511669e-05,0.000225301297463028,-5.05427189972975e-05,99
780,25.9677480618147,137.984236106527,0.984793777397418,118.886279626006,1,-0.0073554812059278,-0.0056891880125089,-0.00241058899974267,-0.00251234424159744,-0.00243101692134939,99
781,26.0010827833317,139.153378038816,0.993137945777084,119.483883466333,1,-0.0160126650254552,-0.00962800567744208,-0.00555469635840065,-0.00499397742812005,-0.00555454285417254,99
782,26.0344175048488,138.205885750862,0.986375691365726,119.099458239652,1,-0.00817217683760621,-0.0136046274561304,-0.0092903310014848,-0.00693990226321682,-0.00933290497722392,99
783,26.0677522263659,138.372633950265,0.987565773608436,119.035936216638,1,-0.00822212751805931,-0.0173849079678526,-0.0137924030018297,-0.00813134635256052,-0.0138721952754603,99
784,26.101086947883,139.953829718874,0.998850771066926,119.975696748733,1,-0.0196545677798319,-0.020273384583599,-0.0183489170788403,-0.00843168023147918,-0.0184124432603308,99
785,26.1344216694001,140.440118698365,1.00232141651551,120.384035885461,1,-0.0240110442713174,-0.0210233930448553,-0.0207659820362547,-0.00780261322312839,-0.0207859755686339,99
786,26.1677563909172,140.747590190874,1.00451584119107,120.849125532277,1,-0.0275344117918024,-0.0185862007026246,-0.0187665631115911,-0.0063125003097672,-0.0187637610732473,99
787,26.2010911124343,139.948802251758,0.998814890023763,120.481414707977,1,-0.0174035628623629,-0.0130680435677426,-0.0120993774417277,-0.00412410691874764,-0.0121210810103483,99
788,26.2344258339514,138.188142033846,0.986249054420828,119.363685054706,1,0.00229686748837538,-0.00596427685799502,-0.00319627208224496,-0.00147926135375487,-0.00325410967538651,99
789,26.2677605554685,137.823255970863,0.983644861837496,119.148519955267,1,0.00598274753175382,0.000694048159467778,0.00451772345989714,0.00132741661957298,0.00446960183835827,99
790,26.3010952769856,138.887005047142,0.991236841186671,118.766947985348,1,0.00449966212402714,0.00555047054359032,0.00903937134103442,0.00398599025606628,0.00903469771810661,99
791,26.3344299985027,140.409515099694,1.00210299856874,118.39591073063,1,0.00395341674604782,0.00838185746618704,0.0104991596974225,0.00620235223678316,0.0105159236096733,99
792,26.3677647200198,140.383269671796,1.00191568489575,118.384130912222,1,0.00741619960649625,0.00971179807750656,0.0100992901857474,0.00773230952323027,0.0100986951874746,99
793,26.4010994415369,139.753324700009,0.99741976633416,118.145235173824,1,0.00977307346031525,0.0103090878964849,0.00906899628937172,0.0084083975614954,0.00904450729423386,99
794,26.4344341630539,140.051840944744,0.9995502773879,118.430855108687,1,0.00713106094595911,0.0109513206785572,0.00850099573810332,0.00815868507391034,0.00847823761487046,99
795,26.467768884571,139.871558032767,0.998263597873666,118.593445190867,1,0.00610397165531512,0.0122404791052418,0.009385751380651,0.00701499584022884,0.00938846030804027,99
796,26.5011036060881,139.222008600979,0.993627762240652,118.567018043814,1,0.00520561819299886,0.0142771540679463,0.0121308882357066,0.00510735879546915,0.0121573378165766,99
797,26.5344383276052,138.79993128993,0.990615395602039,118.493511406887,1,0.00972474452697397,0.0163860559699167,0.0158660611522352,0.002650883257085,0.0158927168672479,99
798,26.5677730491223,136.814751301568,0.976447161934797,118.929134356702,1,0.0146518719238719,0.0172512112533751,0.0184249823497457,-7.99396614171138e-05,0.0184327854412198,99
799,26.6011077706394,136.688151750251,0.975543620676204,118.575163871762,1,0.0153676641483509,0.0155844531194359,0.0174736668282645,-0.00278116470452964,0.017470921277854,99
800,26.6344424921565,137.353822223858,0.980294512217896,119.407183441438,1,0.0069720516596396,0.0109694175772907,0.0121350416070754,-0.00515401213987572,0.0121463720286982,99
801,26.6677772136736,138.204133354861,0.986363184511861,120.418522467631,1,-0.00402080692055357,0.0042542641994719,0.00376702075694806,-0.00693737273148028,0.00380677275811838,99
802,26.7011119351907,138.308440811576,0.987107627045354,122.542672306191,1,-0.0181548859655228,-0.00284191908043879,-0.00484649523769964,-0.00793861426782585,-0.00479480908642512,99
803,26.7344466567078,138.250814401225,0.986696347235944,122.087215470679,1,-0.0186296057689092,-0.00862549860299964,-0.011252670304638,-0.00805203268023039,-0.0112174046571567,99
804,26.7677813782249,138.507893349047,0.988531120216236,122.291524705484,1,-0.0200304367411986,-0.0121217167695384,-0.014497817132188,-0.00727460107665922,-0.0144786193454914,99
805,26.801116099742,138.865764642669,0.991085248376185,122.422545219638,1,-0.0226143666924523,-0.013152065467128,-0.0149164040112231,-0.00570186066847788,-0.0148894465839807,99
806,26.8344508212591,138.552719209133,0.988851042472033,122.549765413908,1,-0.0232824999236832,-0.0120898084788459,-0.0133641668271697,-0.00351787949842129,-0.013321385408013,99
807,26.8677855427761,138.10300053679,0.985641399380909,122.047505878401,1,-0.0190419642051797,-0.00967128740637251,-0.0108375170051503,-0.000973511957894518,-0.0107884439493143,99
808,26.9011202642932,137.379337799896,0.980476616936653,122.086608958895,1,-0.0152953731618322,-0.00680463956621873,-0.0083178590683189,0.00164221929723386,-0.00826813828722924,99
809,26.9344549858103,137.603791695243,0.98207854485021,122.074494240446,1,-0.0170916535792346,-0.00430442785781894,-0.00653248445704905,0.00403589576596071,-0.00648801327977515,99
810,26.9677897073274,136.840709154439,0.976632423184223,121.915891249451,1,-0.0104464444918211,-0.00271069287231666,-0.0058239716517815,0.00594501236697167,-0.00579054479448222,99
811,27.0011244288445,137.064513532569,0.97822971549207,122.163462951411,1,-0.0131979283126306,-0.00222359201075284,-0.00613272905890086,0.00716275791399431,-0.00610300046530801,99
812,27.0344591503616,137.023162576788,0.977934593635463,122.30768420323,1,-0.0138870677212227,-0.00270379458949962,-0.00700789334568038,0.0075661593875248,-0.00697247313449598,99
813,27.0677938718787,136.119757641948,0.971486990754116,121.906831062538,1,-0.0156194022344009,-0.00381709984241463,-0.00787421694250874,0.00712443913227969,-0.00783614349088422,99
814,27.1011285933958,136.151861226481,0.971716114103075,122.228360297214,1,-0.0151036488751444,-0.00526326266183916,-0.00846938374637814,0.00590306191836645,-0.00843634393954364,99
815,27.1344633149129,135.559068460337,0.967485350909701,122.33132184964,1,-0.0139037988412438,-0.00686687027979872,-0.00897507715719042,0.00405333410339693,-0.00894927712753846,99
816,27.16779803643,135.775657532958,0.969031147567264,122.627487073761,1,-0.0145853861221228,-0.00845730476236,-0.00967294161439888,0.00179371408231129,-0.00964742104308318,99
817,27.2011327579471,136.02431796677,0.970805837595726,123.191880961693,1,-0.0172659789102762,-0.00970490984935937,-0.0104937333292848,-0.000616326880830881,-0.0104664701228718,99
818,27.2344674794642,136.523448551821,0.974368133609654,122.667285130931,1,-0.0166408296019507,-0.0101313478765713,-0.0109387978173252,-0.00290619850350192,-0.0109192601116172,99
819,27.2678022009812,137.04878664703,0.978117472677573,123.004946620201,1,-0.0156469806168157,-0.00929744318265221,-0.0103722605097781,-0.00482601675280893,-0.010370464019496,99
820,27.3011369224983,136.596725641081,0.974891112346681,122.297971574059,1,-0.00901196320097358,-0.00697717084748283,-0.0082774725821095,-0.00617239739323664,-0.00828482554764673,99
821,27.3344716440154,137.115723166539,0.978595198755229,122.407254593529,1,-0.0101979714133555,-0.00322072335764126,-0.0043332262391909,-0.00681276437973325,-0.00433195166883299,99
822,27.3678063655325,136.852414047389,0.976715961029327,122.087422065215,1,-0.0032217314624515,0.0015770566400129,0.00135347481242156,-0.00669367319636412,0.00136368525521136,99
823,27.4011410870496,136.698110950412,0.975614699508269,120.852052000287,1,0.00252644072967015,0.00657691483520622,0.00779828339624575,-0.00584921799634644,0.00779733720368078,99
824,27.4344758085667,136.338229823311,0.973046227162649,119.766458135184,1,0.0150673382496923,0.0106305765985244,0.0131630274555297,-0.00439011944966738,0.0131406420509559,99
825,27.4678105300838,135.935699303993,0.970173366016896,119.797355340645,1,0.0172706604916624,0.0128136701081575,0.0157399328911617,-0.0024933245330375,0.0157107298475297,99
826,27.5011452516009,136.672466985301,0.975431678476438,119.850963672311,1,0.013507064823631,0.0129961878558065,0.0151700958137072,-0.000376605255842256,0.0151475293326989,99
827,27.534479973118,137.188512684113,0.979114697692132,119.761414197443,1,0.0115556577306342,0.0118881836892182,0.0126541304117721,0.00172493118868778,0.0126274157359472,99
828,27.5678146946351,136.869916491421,0.976840876008448,119.624686895731,1,0.0125140598733239,0.010542862814976,0.0100732329645779,0.00358476115184848,0.0100347312601347,99
829,27.6011494161522,137.870497303739,0.983982023327574,119.204674871555,1,0.0128468626778895,0.00982044657965921,0.00904356515197699,0.00500952630731538,0.00901249984066643,99
830,27.6344841376693,138.876563233896,0.991162317944022,119.566903132576,1,0.00762557652218479,0.0100658634902098,0.0103375723863068,0.00585861236519617,0.0103286373581443,99
831,27.6678188591863,139.281266698703,0.994050687406203,119.141885109599,1,0.00922086647425926,0.0108603390945692,0.0132876241273261,0.00605925180389906,0.0132704882861046,99
832,27.7011535807034,137.553028011632,0.981716244335687,118.94618479446,1,0.0208905044032341,0.0109885072791709,0.0155434340461506,0.00561048623408848,0.0154811842346597,99
833,27.7344883022205,136.39928206362,0.973481957127529,119.48271382475,1,0.0275193547056567,0.00912309132481671,0.0144120308349128,0.00458026801209872,0.0143365478231172,99
834,27.7678230237376,140.188221890278,1.00052362847718,119.748993418506,1,0.00535239752028019,0.00495868686834488,0.00923910804336964,0.00309495035037238,0.00920337683277844,99
835,27.8011577452547,140.76801086965,1.00466158361757,120.06024920412,1,-0.000710037561028914,-0.000459555154552227,0.00205947521500764,0.0013304374094765,0.00205101357298277,99
836,27.8344924667718,141.265281768039,1.00821060704396,120.559222462203,1,-0.00351046485460213,-0.00558278538717599,-0.00428479943088181,-0.000518789349764859,-0.00430686433035767,99
837,27.8678271882889,141.334127459384,1.00870195888493,120.514689012779,1,-0.00519953239102741,-0.00928302785623355,-0.00808428814424637,-0.00225444205508455,-0.00812443447240595,99
838,27.901161909806,142.008917687904,1.01351793813623,120.724766319996,1,-0.00963731998515791,-0.0111402147596903,-0.00915678350654546,-0.00369795670262922,-0.00920369011609826,99
839,27.9344966313231,142.335520259621,1.01584890136351,120.127469199532,1,-0.00541721493154765,-0.0113513132813746,-0.00836746247786989,-0.00470711372178388,-0.00841378310679686,99
840,27.9678313528402,142.37229382226,1.01611135435583,119.975051764269,1,-0.00586725881444691,-0.0104816467287517,-0.00693442796338589,-0.00519325493536252,-0.00697226502022089,99
841,28.0011660743573,142.372685653895,1.01611415085902,120.175929434102,1,-0.00561641488337436,-0.00911495248213725,-0.00572452834982779,-0.00512460262667934,-0.00574895565659707,99
842,28.0345007958744,142.797808499211,1.01914825348197,120.252530401636,1,-0.0060225028510231,-0.00761447303769233,-0.0049438331138973,-0.00452965034594371,-0.00496072549023619,99
843,28.0678355173915,143.158626930993,1.02172341537304,119.978813727323,1,-0.00448988540073778,-0.0061061967812876,-0.00434457369069303,-0.00349029291248392,-0.00436101968965228,99
844,28.1011702389085,142.793069329195,1.0191144300158,120.037402164392,1,-0.00524805197993836,-0.00457608113751887,-0.0036001164785027,-0.00213193240037348,-0.00362083357924057,99
845,28.1345049604256,142.582543693425,1.01761190811954,119.965449144174,1,-0.00233607638601871,-0.00297687911844805,-0.00255953461744451,-0.000606818164837698,-0.00258556418504972,99
846,28.1678396819427,142.271227631672,1.01539004474537,119.586790650295,1,-0.00118613680434895,-0.00128339865628285,-0.00126787989260028,0.000921044460126487,-0.00129255236219892,99
847,28.2011744034598,141.90552776537,1.01278004404608,119.46534944614,1,-0.000469744714857584,0.000524769666134143,0.00021208460379261,0.00229504481459204,0.000199416329641633,99
848,28.2345091249769,142.208980245402,1.01494578502131,119.407086746535,1,-0.000919053102049622,0.0024646573953061,0.0019004933205808,0.00338088990125247,0.00190091951443658,99
849,28.267843846494,142.302879598017,1.01561594489439,118.982071090848,1,0.00162351349449533,0.00447098923330652,0.00374893267099614,0.004080280340257,0.00375378701742345,99
850,28.3011785680111,142.484630000665,1.01691309789257,118.708138954155,1,0.00321443092441412,0.00633449148755215,0.00547453026906811,0.00433831167316807,0.00547607201195092,99
851,28.3345132895282,142.306196653325,1.01563961872496,118.627185673599,1,0.00452272925615141,0.00776288616424621,0.00665737039427869,0.00414826617348372,0.00665500823378982,99
852,28.3678480110453,142.315451129853,1.01570566794301,118.3749917642,1,0.00420578744426528,0.00851623658367141,0.00701779688209075,0.00354936471759579,0.00701613636775728,99
853,28.4011827325624,142.497765623008,1.0170068468563,118.406814073147,1,0.00308035838258405,0.00850085300509717,0.00660140538929833,0.00262099211518068,0.00660761404712639,99
854,28.4345174540795,142.752895214502,1.01882770727647,118.231756934904,1,0.00095807906645709,0.00776617216838092,0.00571738474876425,0.00147236286984846,0.00573707539141634,99
855,28.4678521755966,143.179811068338,1.02187460660492,117.987881024246,1,-0.00231683732495891,0.0064159158492337,0.00464945262379258,0.000229949841772014,0.0046792696146191,99
856,28.5011868971136,142.535824075798,1.01727847011228,118.027298424314,1,-0.00329165940533016,0.00449718445286782,0.00332192954668115,-0.000975947538178872,0.0033484332145499,99
857,28.5345216186307,142.419686860959,1.01644959857068,118.789926957471,1,-0.00365720947828496,0.00199654192475711,0.00127361455869199,-0.00202548012475395,0.00128802827235171,99
858,28.5678563401478,142.867937034304,1.01964876098143,119.355159184296,1,-0.00567904199584202,-0.00097090115905358,-0.00183480533936394,-0.0028207488133817,-0.00182277201002639,99
859,28.6011910616649,143.449888682984,1.02380215109712,120.540906712412,1,-0.0131544270473298,-0.0039424236867019,-0.00557235071193711,-0.00329529871246549,-0.00554750256304009,99
860,28.634525783182,143.681521232046,1.02545531307704,120.523718196147,1,-0.0166317907142742,-0.00616999508961066,-0.00871324971520874,-0.00341804240590193,-0.00867315402549954,99
861,28.6678605046991,144.048789967629,1.02807651079962,120.774563786995,1,-0.019122438504094,-0.00700589897637434,-0.00999549512678076,-0.00319671710776089,-0.00994936365846319,99
862,28.7011952262162,143.964133876839,1.02747232010522,120.186426450472,1,-0.0170479014888253,-0.00630614473861378,-0.0090030615979171,-0.00267300246286399,-0.00896179188927165,99
