x,y,R,G,B,Y,Cb,Cr,isAdaptiveSkin,isUsable,isEye,isBrow,isMouth,isHairline,isEar,isBeard,isSpecular,lightClass
52,265,0.807843137254902,0.737254901960784,0.729411764705882,182,124,136,1,1,0,0,0,0,0,0,0,bright
52,266,0.796078431372549,0.737254901960784,0.725490196078431,181,124,135,1,1,0,0,0,0,0,0,0,bright
52,267,0.8,0.737254901960784,0.737254901960784,182,126,135,0,0,0,0,0,0,0,0,0,bright
52,268,0.803921568627451,0.741176470588235,0.741176470588235,182,126,135,0,0,0,0,0,0,0,0,0,bright
52,269,0.807843137254902,0.752941176470588,0.749019607843137,184,125,134,1,1,0,0,0,0,0,0,0,bright
52,270,0.815686274509804,0.76078431372549,0.756862745098039,186,125,134,1,1,0,0,0,0,0,0,0,bright
52,271,0.815686274509804,0.76078431372549,0.76078431372549,186,126,134,0,0,0,0,0,0,0,0,0,bright
52,272,0.815686274509804,0.76078431372549,0.76078431372549,186,126,134,0,0,0,0,0,0,0,0,0,bright
52,273,0.807843137254902,0.76078431372549,0.768627450980392,186,127,133,0,0,0,0,0,0,0,0,0,bright
52,274,0.815686274509804,0.768627450980392,0.776470588235294,188,127,133,0,0,0,0,0,0,0,0,0,bright
52,275,0.823529411764706,0.776470588235294,0.792156862745098,190,128,133,0,0,0,0,0,0,0,0,0,bright
52,276,0.827450980392157,0.780392156862745,0.796078431372549,190,128,133,0,0,0,0,0,0,0,0,0,bright
52,277,0.827450980392157,0.780392156862745,0.796078431372549,190,128,133,0,0,0,0,0,0,0,0,0,bright
52,278,0.819607843137255,0.772549019607843,0.788235294117647,189,128,133,0,0,0,0,0,0,0,0,0,bright
52,279,0.807843137254902,0.764705882352941,0.788235294117647,187,129,132,0,0,0,0,0,0,0,0,0,bright
52,280,0.803921568627451,0.76078431372549,0.784313725490196,186,129,132,0,0,0,0,0,0,0,0,0,bright
52,281,0.807843137254902,0.76078431372549,0.776470588235294,186,128,133,0,0,0,0,0,0,0,0,0,bright
52,282,0.807843137254902,0.76078431372549,0.768627450980392,186,127,133,0,0,0,0,0,0,0,0,0,bright
52,283,0.811764705882353,0.764705882352941,0.780392156862745,187,128,133,0,0,0,0,0,0,0,0,0,bright
52,284,0.815686274509804,0.768627450980392,0.784313725490196,188,128,133,0,0,0,0,0,0,0,0,0,bright
52,285,0.819607843137255,0.772549019607843,0.788235294117647,189,128,133,0,0,0,0,0,0,0,0,0,bright
52,286,0.815686274509804,0.768627450980392,0.784313725490196,188,128,133,0,0,0,0,0,0,0,0,0,bright
52,287,0.819607843137255,0.772549019607843,0.788235294117647,189,128,133,0,0,0,0,0,0,0,0,0,bright
52,288,0.823529411764706,0.776470588235294,0.792156862745098,190,128,133,0,0,0,0,0,0,0,0,0,bright
52,289,0.827450980392157,0.784313725490196,0.8,191,128,133,0,0,0,0,0,0,0,0,0,bright
52,290,0.823529411764706,0.780392156862745,0.796078431372549,190,128,133,0,0,0,0,0,0,0,0,0,bright
52,291,0.819607843137255,0.776470588235294,0.8,189,129,132,0,0,0,0,0,0,0,0,0,bright
52,292,0.819607843137255,0.776470588235294,0.8,189,129,132,0,0,0,0,0,0,0,0,0,bright
52,293,0.831372549019608,0.788235294117647,0.811764705882353,192,129,132,0,0,0,0,0,0,0,0,0,bright
52,294,0.83921568627451,0.796078431372549,0.819607843137255,194,129,132,0,0,0,0,0,0,0,0,0,bright
52,295,0.843137254901961,0.8,0.823529411764706,195,129,132,0,0,0,0,0,0,0,0,0,bright
52,296,0.847058823529412,0.803921568627451,0.827450980392157,195,129,132,0,0,0,0,0,0,0,0,0,bright
52,297,0.835294117647059,0.792156862745098,0.823529411764706,193,130,132,0,0,0,0,0,0,0,0,0,bright
52,298,0.83921568627451,0.796078431372549,0.827450980392157,194,130,132,0,0,0,0,0,0,0,0,0,bright
52,299,0.827450980392157,0.784313725490196,0.815686274509804,191,130,132,0,0,0,0,0,0,0,0,0,bright
52,300,0.811764705882353,0.768627450980392,0.8,188,130,132,0,0,0,0,0,0,0,0,0,bright
52,301,0.811764705882353,0.768627450980392,0.8,188,130,132,0,0,0,0,0,0,0,0,0,bright
52,302,0.807843137254902,0.764705882352941,0.796078431372549,187,130,132,0,0,0,0,0,0,0,0,0,bright
52,303,0.811764705882353,0.768627450980392,0.8,188,130,132,0,0,0,0,0,0,0,0,0,bright
52,304,0.823529411764706,0.780392156862745,0.811764705882353,191,130,132,0,0,0,0,0,0,0,0,0,bright
52,305,0.843137254901961,0.8,0.831372549019608,195,130,132,0,0,0,0,0,0,0,0,0,bright
52,306,0.850980392156863,0.807843137254902,0.83921568627451,197,130,132,0,0,0,0,0,0,0,0,0,bright
